"RegionName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05"
"Boston, MA",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.59270348192504,2.59091003295269,2.2,2.16428571428571,2.1688500727802,2.15864527629234,2.22222222222222,2.32558139534884,2.45384615384615,2.50650887573964,2.59492834326696,2.76533166458073,2.8,3.08333333333333,3.04550552911232,3.11111111111111,3.09403262273902,3.07142857142857,3,2.94117647058824,2.99,2.97665369649805,2.97336695295879,3.11046511627907,3.19243601965242,3.21428571428571,3.11488844370486,3.06479859894921,3,3,2.9685681024447,3.0089628681178,3.04083333333333,3.09385244544521,3.19038775510204,3.23529411764706,3.2282451979432,3.23639774859287,3.16666666666667,3.09301751944849,3.04380914565548,3.04814528645886,3.06422222222222,3.0853017132779,3.13676286072773,3.18181818181818,3.21698113207547,3.25
"San Francisco, CA",11,,,,,,,,,1.75128996549677,1.75364994587585,1.75364994587585,1.6220577746077,1.66666666666667,1.7,1.70714285714286,1.71428571428571,1.75745257452575,1.80451127819549,1.84024539877301,1.97530541338215,1.97505197505198,2.16,2.28433441558442,2.25191276115189,2.24025283354406,2.26322751322751,2.24347826086957,2.30670103092783,2.386,2.37787768989439,2.346127538672,2.325,2.36807387862797,2.39333333333333,2.39885057471264,2.3506915514081,2.4375,2.50668449197861,2.49633967789165,2.46887966804979,2.4624519652479,2.48809902740937,2.51468917802561,2.74460431654676,2.74460431654676,2.66393442622951,2.83179669817601,2.88876837792239,2.83775836972343,2.84521005207728,3,3.18097120271033,3.07584269662921,3.07519230769231,3.09734513274336,3.15415690688827,3.18105934132645,3.20593368237347,3.24129921328801,3.27677548682703,3.31439393939394,3.35420393559928,3.54284658732661,3.5418771043771,3.55555555555556,3.56906119862394,3.59239544394577,3.66062091503268,3.65464758530673,3.56541666666667,3.55655913978495,3.81850930611545,3.78571428571429,3.88083164300203,3.82852564102564,3.78571428571429
"Detroit, MI",12,,1.0078125,1,1,1.02083333333333,1.04166666666667,0.918367346938776,0.859969558599696,0.849215548530617,0.838461538461538,0.875,0.866666666666667,0.866666666666667,0.866666666666667,0.906555090655509,0.923076923076923,0.891361916771753,0.892857142857143,0.881361916771753,0.85,0.814814814814815,0.833333333333333,0.861620294599018,0.893725490196078,0.889655172413793,0.896464646464647,0.91304347826087,0.905882352941176,0.863961038961039,0.888369678089304,0.934893048128342,0.935294117647059,0.913333333333333,0.903152709359606,0.88035228182546,0.866666666666667,0.894187779433681,0.932135960759771,0.894462310769472,0.9046875,0.88,0.871212121212121,0.882716049382716,0.95657719609583,0.958823529411765,0.954800817160368,0.964705882352941,0.966223908918406,1,1,1,1.03704974271012,1.05134074960147,1.02758620689655,1.02688172043011,1.04137931034483,1.04170541699378,1.02431102362205,1.03084554858319,0.98605577689243,0.977525252525252,1,1,1.01055525013744,1.0327868852459,1,1,1,1,1,1.05,1.07142857142857,1.06195761014686,1.08571428571429,1.08973214285714,1.10218190537084
"Riverside, CA",13,1.14673840005142,1.16444026340546,1.231822971549,1.1986301369863,1.24348958333333,1.21875,1.22968545216252,1.25,1.26363636363636,1.29166666666667,1.31840796019901,1.26712328767123,1.25,1.25,1.26016005349046,1.28128956375186,1.23841455318019,1.23245478326911,1.22757392314387,1.22307692307692,1.22827860983103,1.26363636363636,1.2750460777594,1.3015873015873,1.34538461538462,1.37362637362637,1.30769230769231,1.29054054054054,1.31428571428571,1.31413612565445,1.33141762452107,1.34063260340633,1.33701657458564,1.34459459459459,1.33333333333333,1.3061797752809,1.31143552311436,1.34281200631912,1.32710280373832,1.30371900826446,1.28265524625268,1.27740740740741,1.26880974406414,1.20941558441558,1.25,1.25,1.24378109452736,1.23164709820895,1.19672131147541,1.16279069767442,1.23893805309735,1.34281200631912,1.33636363636364,1.325,1.34993883792049,1.38133794951977,1.34281200631912,1.34448292623648,1.43396226415094,1.42346329947988,1.46124523506989,1.46114209805442,1.48898012329932,1.4650974025974,1.50950573861533,1.53647058823529,1.52388650775748,1.52400246812011,1.52352941176471,1.60289389067524,1.65200558909355,1.64850280078148,1.62926136363636,1.65969802555168,1.6945412311266,1.71173848439822
"Phoenix, AZ",14,,,,0.887415881561238,0.981481481481482,0.961628546226227,0.954933630372227,0.998751560549313,1.06250166015884,1.03785103785104,1.00925925925926,0.943251533742331,0.930971786833856,0.930556209184704,0.963838425543628,0.981833553282745,0.969912790697674,0.928571428571429,0.931290840150024,0.938461538461538,0.928571428571429,0.926829268292683,0.927774759452607,0.918181818181818,0.93765243902439,0.943728018757327,0.946123521681997,0.946536144578313,0.945990594118347,0.95,0.961538461538462,0.967692307692308,0.965,0.957344269025492,0.947083171576874,0.952,0.96039603960396,0.965034965034965,0.965322380000184,0.963235294117647,0.966587112171838,0.974208108964207,0.987893444725367,1.00199497259469,1.00304414003044,1,1.00643808829378,1.04511533242877,1.04906568840995,1.04794520547945,1.05635943266195,1.04160256410256,1.04705567075528,1.0530303030303,1.05885817224416,1.05899186208373,1.06026785714286,1.05954545454545,1.07126984126984,1.06702245941739,1.09404339575943,1.09515769106527,1.12126245847176,1.11752225642732,1.12307692307692,1.1283185840708,1.14890885750963,1.15828402366864,1.15623858674077,1.22013651877133,1.27622038371118,1.26289207868155,1.26967677615699,1.29768041237113,1.28365247370386,1.27833668928829
"Seattle, WA",15,,,,,,,,,,,,,,,,,,,,,,,,,1.44444444444444,1.44962216624685,1.42953929539295,1.40506329113924,1.40521454468187,1.42714285714286,1.49051540437735,1.5,1.5343203230148,1.52895886976555,1.53580927051672,1.50149701940747,1.56171324269889,1.63194444444444,1.64285714285714,1.660078125,1.67480500753752,1.67487684729064,1.7130362902133,1.90806737588652,1.94298683991338,1.91095890410959,1.94837230518077,1.91569755703614,1.87601957585644,1.88401172818213,1.94169713565969,2.05223880597015,2.09633219132691,2.11684370257967,2.09324758842444,2.11988590841767,2.06798701755444,2.11933737976512,2.09452690579335,2.13886950453594,2.20052083333333,2.20957309184994,2.2,2.21162961752207,2.24699599465955,2.29307189542484,2.29166666666667,2.28736014794267,2.26377952755906,2.09718670076726,2.22825914898428,2.23421052631579,2.32,2.40360941051549,2.39203524229075,2.48571428571429
"Minneapolis-St Paul, MN",16,,,,,,,,,0.979792626728111,0.998711340206186,1,1.0536398467433,1.06735955522363,1.02166666666667,0.980392156862745,0.952658827658828,1.02739726027397,1.02112676056338,1.01833333333333,1.04166666666667,1.075,1.10416666666667,1.11055525013744,1.1250319284802,1.12413793103448,1.16143497757848,1.16523192594044,1.16666666666667,1.16666666666667,1.17142857142857,1.24542124542125,1.3125,1.30697050938338,1.21501272264631,1.26428571428571,1.22638888888889,1.26782608695652,1.27857142857143,1.28777777777778,1.27857142857143,1.27052023121387,1.23280423280423,1.25773743570176,1.2985904978582,1.27171428571429,1.30258302583026,1.2594696969697,1.25726744186047,1.27675078713863,1.28541782980213,1.29120879120879,1.2962962962963,1.3448275862069,1.3448275862069,1.38620689655172,1.38620689655172,1.37241379310345,1.35091406572693,1.3391557496361,1.31724137931034,1.37777777777778,1.35355892648775,1.37864077669903,1.38,1.40361445783133,1.41666666666667,1.43448275862069,1.45882352941176,1.43464702160354,1.48809523809524,1.53665109492354,1.5,1.49027424709155,1.58139534883721,1.556,1.55004761568849
"San Diego, CA",17,,,,,,,,,1.79592213981307,1.80574714425208,1.84615384615385,1.82480818414322,1.82352941176471,1.77469135802469,1.6705069124424,1.68181818181818,1.77469135802469,1.79218905472637,1.80334123384374,1.83333333333333,1.80970643939394,1.81222014925373,1.83333333333333,1.85335543039874,1.87590187590188,1.89151599443672,1.85133228840125,1.82442748091603,1.8646408839779,1.86800894854586,1.91365384615385,1.93532441879605,1.90965944212641,1.94678869461554,1.91666666666667,1.79,1.85,1.85483870967742,1.89985052316891,1.84759349996899,1.84637237762238,1.72619047619048,1.81623931623932,2.03980099502488,1.97415807361063,1.9,2.08333333333333,2.09504132231405,2.06913580246914,2.06047770106363,2.12252192146397,2.24100665805426,2.24503088959419,2.24615384615385,2.22876712328767,2.25384615384615,2.29644121571422,2.32502396931927,2.27803983228512,2.33333333333333,2.36006993006993,2.3,2.33594581805276,2.35537190082645,2.39954545454545,2.41185897435897,2.425,2.46724890829694,2.44029850746269,2.44537609205199,2.45692049808429,2.45833333333333,2.43801652892562,2.44272445820433,2.44272445820433,2.41560554171856
"St. Louis, MO",18,,,,,,,,,,,,,,,,,,,0.770246885094601,0.823150833937636,0.851619344317136,0.897368421052632,0.890985324947589,0.913338453661034,0.902127659574468,0.91575682382134,0.916129032258065,0.952094090648308,0.963806187974314,0.948310228748642,0.888157894736842,0.87719298245614,0.885714285714286,0.9,0.948387096774194,0.956521739130435,0.971701889209094,0.990825688073395,1,0.973333333333333,0.965478841870824,0.966773504273504,0.955287581132771,0.954864082279355,0.958121827411167,0.944099378881988,0.954892814608972,0.944978632478632,0.970588235294118,0.963595715531199,0.982954545454545,0.966666666666667,0.971008403361345,0.990483870967742,1.00821744627054,0.981520067516879,0.99375,0.992212995337995,1.00847994035114,1,1.00961538461538,1,1.01760042822186,1.01152251486831,1.0256046037296,1.02153846153846,1.004461249724,1,1.01184600197433,1.03066666666667,1.04545454545455,1.05442176870748,1.05623100303951,1.06990014265335,1.09843081312411,1.06848872776708
"Tampa, FL",19,,1.11940298507463,1.08527131782946,1.0840108401084,1.08333333333333,1.05413654142468,1.06091101694915,1.09140518417462,1.12582781456954,1.10303989259685,1.12755681818182,1.06564656553009,1.04895104895105,1.03770334103864,1.04679802955665,1.05,1.02272727272727,1,1.02353941868378,1.00671140939597,1.02401129943503,1.05042016806723,1.05461165048544,1.05911330049261,1.06113537117904,1.05293779191769,1.04388714733542,1.04895104895105,1.06068268015171,1.0816262541806,1.08939393939394,1.08974358974359,1.0777027027027,1.0777027027027,1.07566433378918,1.0625,1.07485875706215,1.09153101878201,1.09635804680038,1.07788401253918,1.07758620689655,1.075,1.07638888888889,1.0806916426513,1.0956870285502,1.11458333333333,1.12728667038483,1.12578616352201,1.12443778110945,1.12761276127613,1.13777064983823,1.14947683109118,1.15961800818554,1.15232747298171,1.15476738830032,1.16687141687142,1.17023673157694,1.17230769230769,1.16862745098039,1.17753623188406,1.18745988446727,1.20102156640182,1.22485408560311,1.22307692307692,1.21428571428571,1.20656370656371,1.229216152019,1.24375,1.24354570217918,1.31881313131313,1.31616595135908,1.31766381766382,1.31262583892617,1.32347681430651,1.32086167800454,1.32690124858116
"Baltimore, MD",20,,,,,,,,,,,,,,,,,,,,1.24475524475524,1.32649071358749,1.51111111111111,1.56699751861042,1.62055900621118,1.57118055555556,1.55641025641026,1.55941722972973,1.56834532374101,1.5776397515528,1.578125,1.61481481481481,1.62583732057416,1.564,1.53697400160815,1.52120421088668,1.57563474767631,1.60135135135135,1.58049671220028,1.63612805309484,1.65862484921592,1.62179487179487,1.4551724137931,1.50462962962963,1.47361477572559,1.49863760217984,1.59169199594732,1.61379310344828,1.61902396295677,1.60071942446043,1.6164994425864,1.65151515151515,1.64041994750656,1.67035670356704,1.70134638922889,1.77521613832853,1.62658265647396,1.61,1.6101742344245,1.56334245576356,1.5,1.57936507936508,1.61931034482759,1.59222080136402,1.57865504061156,1.6,1.60112834978843,1.61952343425715,1.58747300215983,1.59658625836583,1.57317073170732,1.59076923076923,1.57492937853107,1.62351370754251,1.67730473751601,1.66429587482219,1.67037425715994
"Denver, CO",21,,,,,,,,,1.15853658536585,1.15881374722838,1.24016563146998,1.24223602484472,1.20121765601218,1.20464441219158,1.20481927710843,1.17098273572377,1.10241820768137,1.14142857142857,1.13106796116505,1.10837438423645,1.10266159695818,1.12962962962963,1.13603896103896,1.12881161466837,1.16404402908507,1.20582892819074,1.21372794707298,1.23270440251572,1.2425059844297,1.26497005988024,1.31382316313823,1.32069861191921,1.29518072289157,1.2540885040885,1.25,1.2409200968523,1.27470331844502,1.2844702467344,1.28571428571429,1.28205128205128,1.2888198757764,1.32652777777778,1.34615384615385,1.34511322945429,1.35145692567568,1.38645353084927,1.39410075761231,1.38392857142857,1.39431746623654,1.42067247475879,1.46153846153846,1.50218340611354,1.52173913043478,1.54596476271668,1.59888888888889,1.61458333333333,1.620294599018,1.6344417460614,1.64503816793893,1.65158093053735,1.70731707317073,1.68963690824079,1.70913461538462,1.73951715374841,1.76982097186701,1.77944744395845,1.79083094555874,1.79839354539494,1.78254847645429,1.80376766091052,1.79401635815755,1.77976139439742,1.79823958253114,1.78632478632479,1.76470588235294,1.81297709923664
"Portland, OR",22,,,,,,,,1.044474393531,1.0226693271256,1.02920962199313,1.0226693271256,1.04225708502024,1.03604802076574,1.05769230769231,1.02397260273973,1.06141522029373,1.08333333333333,1.1038959886404,1.07616058975892,1.2123745819398,1.12959866220736,1.1304347826087,1.11486486486486,1.14,1.11612426035503,1.15434243176179,1.17216117216117,1.19791666666667,1.17777777777778,1.20356745572662,1.18245686187666,1.18881118881119,1.19672131147541,1.18,1.17241379310345,1.16051003933875,1.21652795561246,1.26708074534161,1.25714285714286,1.27028239798971,1.31503759398496,1.37507192174914,1.39423076923077,1.48809523809524,1.4309559939302,1.40387575590984,1.3046357615894,1.32575757575758,1.31578947368421,1.325,1.36557196731615,1.43351800554017,1.42556331376914,1.45714285714286,1.47509655049285,1.50124516582679,1.45962732919255,1.55907655880032,1.59099025974026,1.59505208333333,1.71024258760108,1.7015625,1.65811403508772,1.69586776859504,1.75683115253964,1.83088235294118,1.91532258064516,1.8758030009395,1.90810739102391,2.05555555555556,1.98308270676692,1.98511166253102,2.03631932497747,2.01711491442543,2.00453857791225,1.98571428571429
"Charlotte, NC",23,,,,,,,,,,,,,1.06546789989119,1.06093579978237,0.901212121212121,0.97366609517872,0.991685369908562,1.00571428571429,0.957396449704142,0.89622641509434,0.90625,0.978305472010445,1.00323624595469,1.02653631284916,1.02653631284916,1.03087100330761,0.998655913978495,1.01459931798806,0.984463276836158,1,1.0438202385495,1.11629881154499,1.07228327729025,1.07542262678804,1.05534094446174,1.01660280970626,1.04371584699454,1.05654404577343,1.06535681468223,1.06423173803526,1.05552204798284,1.07482993197279,1.05802694736004,1.20803783941322,1.14314988290398,1.08628763752171,1.10648585561052,1.15789473684211,1.15609146200853,1.10982658959538,1.12,1.20973782771536,1.28441558441558,1.24093318637485,1.22749590834697,1.1864406779661,1.21229617188047,1.1875,1.19487908961593,1.20414673046252,1.21205597416577,1.23737373737374,1.24375,1.27450980392157,1.28005657708628,1.28196523834108,1.30453431372549,1.30549226675536,1.29963898916968,1.3184584178499,1.2849533954727,1.31179775280899,1.44549763033175,1.64780729833547,1.44710327455919,1.50753768844221
"Sacramento, CA",24,,,,,,,,0.998702983138781,1,1.02380952380952,1.02380952380952,1.03668611323067,1.05166666666667,1.04032258064516,1.07238605898123,1.07238605898123,1.05403158769742,1.0625,1.07407407407407,1.05925925925926,1.0625,1.06641495056856,1.06923076923077,1.075,1.08040201005025,1.1031746031746,1.10552763819095,1.10552763819095,1.10552763819095,1.08710217755444,1.19,1.228,1.20967741935484,1.225,1.16085249889429,1.12214824774462,1.17305315203956,1.15833333333333,1.17305315203956,1.15645371577575,1.13390915736003,1.14597544338336,1.14857142857143,1.112,1.10497237569061,1.11605231135463,1.10758804907004,1.16,1.15714285714286,1.15552325581395,1.15384615384615,1.1523178807947,1.17612293144208,1.19317114225319,1.26504221675708,1.26923076923077,1.25180897250362,1.23169107856192,1.26794871794872,1.27857142857143,1.33266666666667,1.33982035928144,1.32794117647059,1.33187772925764,1.3774639688466,1.33393285371703,1.3542471042471,1.35504201680672,1.35214626391097,1.45741978609626,1.48358585858586,1.45454545454545,1.45592589285101,1.52823529411765,1.57718120805369,1.64056597310984
"San Antonio, TX",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07394554740918,1.115,1.11218568665377,1.08965517241379,1.09570041608877,1.10416666666667,1.10603663214423,1.1431512299112,1.14303959235239,1.13230769230769,1.15441176470588,1.15441176470588,1.1556420233463,1.15441176470588,1.15441176470588,1.16955114822547,1.23141891891892,1.20867768595041,1.1556420233463,1.17376490630324,1.17004680187207,1.17352185089974,1.20907464212679,1.18331053351573,1.22295081967213,1.17376490630324,1.16830065359477,1.17281995315162,1.18139479340817,1.23668085655315,1.2436069986541,1.24118476727786,1.2343949044586,1.28534370946822,1.27718832891247,1.28550932568149,1.26433842837005,1.28859623476172,1.27882170041068,1.26259946949602
"Orlando, FL",26,,,,,,,,0.96,0.980243161094225,0.916236058528599,0.905172413793103,0.960153535320148,0.961272475795297,0.965824665676077,0.981820146354072,0.967741935483871,0.972006220839813,0.980253878702398,0.971502590673575,0.980702637762584,0.984251968503937,0.997899159663866,1.00127551020408,1.0230179028133,1.03337173579109,1.0360451627871,1.04768220285462,1.04137931034483,1.02941176470588,1.04533333333333,1.0482487710002,1.02201257861635,1.03487064116985,1.02304741294511,1.01716247139588,1.03246753246753,1.03,1.05465838509317,1.05589784160014,1.07655502392344,1.07692307692308,1.08196721311475,1.08452950558214,1.09882352941176,1.08122205663189,1.10062893081761,1.11642743221691,1.09882352941176,1.0852534562212,1.08510638297872,1.10434782608696,1.12570356472795,1.13033448673587,1.13033448673587,1.14556962025316,1.14068441064639,1.14444444444444,1.14427925787456,1.14556962025316,1.13603896103896,1.14385964912281,1.165,1.18935494939098,1.2022630834512,1.19210140276886,1.24094202898551,1.27042906861456,1.27450980392157,1.2883008356546,1.34800550206327,1.3671875,1.36153194240582,1.33438155136268,1.36004738974241,1.38143360752056,1.38642796248934
"Cincinnati, OH",27,,,,,,,,,,,,,,,,,,,0.842418235877106,0.894893751073945,0.836363636363636,0.828043768597385,0.833175355450237,0.841648962699226,0.869959349593496,0.888888888888889,0.866752910737387,0.866752910737387,0.883484162895928,0.888888888888889,0.863636363636364,0.863818181818182,0.881818181818182,0.881385281385281,0.875,0.886157826649418,0.9,0.9,0.884676145339652,0.917741935483871,0.899094437257439,0.870985608020699,0.900751879699248,0.897198879551821,0.9,0.833333333333333,0.901388888888889,0.89,0.859375,0.877777777777778,0.894308943089431,0.946919431279621,0.924657534246575,0.9,0.9,0.922818791946309,0.908396946564885,0.9,0.919047619047619,0.95,0.948493068113321,0.986842105263158,0.991287878787879,1,1,0.990833333333333,0.974137931034483,0.986842105263158,1.00882028665932,1.18710691823899,1.15517511352367,1.10059523809524,1.09786398543267,1.12523062730627,1.13198458574181,1.17462652086863
"Cleveland, OH",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.988923611111111,0.973015873015873,0.973709834469328,0.982608695652174,0.972077922077922,0.978571428571429,0.959683972911964,0.986666666666667,0.95,0.95,0.936363636363636,0.935384615384615,0.936283185840708,0.918181818181818,0.9786973743959,0.95,0.947603121516165,0.947368421052632,0.950646879756469,0.955891148325359,0.948684210526316,0.934744268077601,0.931116181116181,0.947368421052632,0.972394453525731,0.961099918856152,0.967742806605366,0.99002849002849,1.08348484848485,1.18159203980099,1.11519607843137,1.12132352941176,1.09708737864078,1.12138864371874,1.0889367816092,1.11625514403292,1.06533333333333,1.1140350877193,1.08823529411765,1.07230392156863,1.09558823529412,1.12374544718737,1.10309278350515,1.06530514504652
"Kansas City, MO",29,,,,,,,,,,,,,0.942446043165468,0.931178737481101,0.962962962962963,0.98314606741573,0.961566829987883,1,1,1,0.952300150829563,0.9375,0.964570972158832,0.953917050691244,0.991302016302016,0.972934253246753,0.926229508196721,0.916666666666667,0.919623565631122,0.900188125395307,0.897478991596639,0.950106157112527,0.929274773366677,0.912404092071611,0.884992987377279,0.911242603550296,0.922330097087379,0.922330097087379,0.902777777777778,0.916666666666667,0.905248928790043,0.907318376068376,0.905248928790043,0.938235294117647,0.90625,0.982114964073727,1.00125313283208,0.982104324983582,0.984961555857078,1,1.01301115241636,1.04201680672269,1.01117416582406,1,1.00125313283208,0.991811885612154,0.980552325581395,0.954198473282443,1.0011862396204,0.990510083036773,1.0470988700565,1.04422334263034,1.03662601626016,1.08328582288103,1.10852713178295,1.0895652173913,1.13105937381855,1.15804597701149,1.08725706271288,1.05904139433551,1.05854086845466,1.0719794344473,1.1,1.11291075429425,1.11338448422847,1.07679686823321
"Las Vegas, NV",30,,,,,,,,,0.914260385005066,0.911854103343465,0.916666666666667,0.926829268292683,0.902777777777778,0.9,0.95305892645939,1,0.998185117967332,0.931372549019608,0.937866354044549,0.930680359435173,0.919540229885057,0.905797101449275,0.914205344585091,0.89179548156956,0.906095551894563,0.9,0.892857142857143,0.897883813837311,0.915138888888889,0.907272727272727,0.902597402597403,0.911458333333333,0.914921465968586,0.919618528610354,0.91304347826087,0.902777777777778,0.909780659401297,0.920665048134946,0.935957202569248,0.955882352941177,0.977859778597786,0.961832061068702,0.951651654097373,0.95,0.95,0.95657719609583,0.977734033245844,0.967561697778579,0.960118168389956,0.953977849357984,0.967174677608441,0.97887323943662,0.980392156862745,0.985545335085414,0.986368750838727,0.99601593625498,1.01705237515225,1.00381917945763,1.02020202020202,1.01224683228574,1.01590106007067,1.03403141361257,1.04007633587786,1.05999785390979,1.07154292343387,1.08949416342412,1.07225720914816,1.07666028550808,1.07990012484395,1.09958506224066,1.14265536723164,1.13413014608234,1.12515644555695,1.20036057692308,1.16071428571429,1.1755
"Columbus, OH",31,,,,,,,,,,,,,,,,,,,0.729385964912281,0.844476809997434,0.865625,0.911585365853659,0.903464662256201,0.887514060742407,0.916666666666667,0.916666666666667,0.922287390029325,0.954545454545455,0.937794533459001,0.937391304347826,1.04269255050505,1,0.964653902798233,0.912667946257198,0.937391304347826,0.904386951631046,0.9584,0.9584,0.9584,0.9584,0.9584,0.907150480256137,0.88875138121547,0.891565064945414,0.908163265306122,0.931666666666667,0.959802148586053,0.958333333333333,0.959946595460614,0.985728744939271,1,1.01856302525692,1.04168953530918,1.04615384615385,1.01338851022395,0.967741935483871,1.03561253561254,1.048598820059,1.05131578947368,1.06351783002566,1.05266046565371,1.05668498168498,1.08181818181818,1.10801282051282,1.1283185840708,1.15044247787611,1.1171875,1.10619469026549,1.06497175141243,1.07586206896552,1.15172870140612,1.13837312957657,1.12590559384517,1.13030303030303,1.11764705882353,1.16666666666667
"Indianapolis, IN",32,,,,,,,,,,,,0.733251397725082,0.733251397725082,0.726601731601732,0.684380032206119,0.706337810854965,0.719955322375702,0.709465937288518,0.698571428571429,0.655638827575586,0.711773948851322,0.753677769235564,0.746153846153846,0.790549169859515,0.801459854014599,0.833333333333333,0.801807228915663,0.794117647058823,0.763888888888889,0.763042005420054,0.823529411764706,0.833333333333333,0.837037037037037,0.861715149769585,0.841032608695652,0.830656934306569,0.882371794871795,0.909883720930233,0.9,0.848484848484849,0.823642100518368,0.803084223013049,0.816666666666667,0.856687898089172,0.894255874673629,0.884829931972789,0.893558565910451,0.872554448135843,0.859846547314578,0.847199233382699,0.875,0.887179487179487,0.886666666666667,0.888333333333333,0.928404686398872,0.9,0.903225806451613,0.919263456090652,0.916129032258065,0.920471281296024,0.93167701863354,0.961538461538462,0.98149413606205,0.977611940298508,0.968564845292956,0.970588235294118,0.963550878434147,0.991525423728814,0.990033991731741,1.032,1.01694915254237,1.01975717259775,1.01063829787234,1.03345575376006,1.05873261205564,1.05666823322268
"San Jose, CA",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.43888242142026,2.44852411807055,2.45,2.38157894736842,2.4025974025974,2.39333333333333,2.47948717948718,2.53167727794593,2.50739644970414,2.55938832901475,2.56969696969697,2.62892203234666,2.63015151515151,2.56133039523818,2.55195628415301,2.53066666666667,2.63086778775235,2.65625,2.64462806424345,2.65040527029922,2.75148706896552,2.82625611648168,2.91116104669716,2.96779799631977,3.00635774022871,3.0174200913242,3.08333333333333,3.08674549659598,3.1015911872705,3.15025252525253,3.17978902987666,3.26681006332169,3.27728531855956,3.328,3.36990047740826,3.44094488188976,3.515625,3.48289473684211,3.44094664487383,3.47061134972128,3.46597222222222,3.48022598870056,3.45844504021448,3.4223602484472,3.37159253945481,3.33833598157538
"Austin, TX",34,,,,,,,,,,,,,,,,,,,,1.071953010279,1.11111111111111,1.1908140403286,1.15802900107411,1.18510060457208,1.20143884892086,1.2085308056872,1.21036585365854,1.24052004333694,1.22979223002641,1.24078798185941,1.21724458355749,1.2284475639967,1.2267920094007,1.196,1.19741100323625,1.20028409090909,1.22839405944881,1.22815339876409,1.23711340206186,1.24472573839662,1.25466195035161,1.28245007680492,1.30148270181219,1.33870967741935,1.34054302807179,1.35286624203822,1.33181126331811,1.36355249916136,1.37251641536965,1.5,1.5625,1.51315789473684,1.47497266906138,1.55673222390318,1.50826446280992,1.53694581280788,1.52043269230769,1.59259259259259,1.47619047619048,1.50918294882217,1.5237730620579,1.47984886649874,1.55585106382979,1.5016051364366,1.51063829787234,1.53793103448276,1.56709956709957,1.56914893617021,1.57161803713528,1.53443526170799,1.54062469210196,1.53929121725732,1.56519720443771,1.60066007355149,1.61664190193165,1.57388448443872
"Virginia Beach, VA",35,,,,,,,,1.0439414114514,1.0407207057257,1.0375,1.03958333333333,1.04166666666667,1.06280532486566,1.10142655057036,1.18585526315789,1.19047619047619,1.21478174603175,1.15688775510204,1.13728675873274,1.15668984368889,1.18333333333333,1.19587617965053,1.11904761904762,1.140771637122,1.16438356164384,1.18875,1.15482385294157,1.12232406859846,1.16688396349413,1.16626794258373,1.21706398996236,1.21706398996236,1.23636363636364,1.21706398996236,1.25,1.20729927007299,1.27205882352941,1.24409448818898,1.16470588235294,1.15,1.13636363636364,1.16470588235294,1.15044247787611,1.12126245847176,1.13855013550135,1.15,1.13888888888889,1.15640599001664,1.17823529411765,1.1902380952381,1.19047619047619,1.21359223300971,1.22026604068858,1.171875,1.15954070668199,1.1810378462739,1.1781746031746,1.18343246420914,1.2,1.20769230769231,1.20949488491049,1.20833333333333,1.20833333333333,1.24091736485139,1.24418269230769,1.21428571428571,1.23333333333333,1.2291515591008,1.22761621250286,1.2453194213732,1.23390557939914,1.24,1.25235109717868,1.2646633701027,1.27857142857143,1.2755905511811
"Nashville, TN",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52471083070452,1.47540983606557,1.47933884297521,1.39186295503212,1.47933884297521,1.45917895917896,1.5,1.55659014898145,1.54545454545455,1.51745747538048,1.44147862329458,1.55208333333333,1.58333333333333,1.62183980479588,1.60145488692004,1.5695067264574,1.64432989690722,1.70080147965475,1.70012594458438,1.64729458917836,1.66890080428954,1.74603174603175,1.76731133783467,1.76608187134503,1.73611111111111,1.73849629337193
