"","PUMA","Year","X","VAL","HINCP","HHT_MDC","HHT_OF","HHT_NFLA","HHT_NFNLA","SEX_M","SEX_F","RACE_W","RACE_B","RACE_AI","RACE_AN","RACE_AIAN","RACE_A","RACE_PI","RACE_O","RACE_2M","EDU_NO","EDU_NOHS","EDU_HS","EDU_ALT","EDU_SC","EDU_AD","EDU_BD","EDU_MD","EDU_PD","EDU_DD","AGEP","PINCP","EDU_NONE","EDU_HSDIP","EDU_HIED"
"691","04114",2009,48,32,38,6,12,7,3,27,28,15,22,0,0,10,NA,NA,7,7,26,9,20,16,24,14,18,18,10,5,81,28,10,21,19
"692","04201",2009,48,60,94,18,8,8,2,47,47,41,2,0,0,0,NA,NA,8,7,20,14,18,4,26,12,54,66,76,30,85,56,14,19,62
"693","04202",2009,48,50,82,18,8,6,7,47,47,42,3,0,0,0,NA,NA,4,3,22,11,23,9,39,19,59,52,49,31,87,47,12,28,58
"694","04203",2009,48,30,66,12,6,4,3,31,32,28,1,3,0,10,NA,NA,3,7,13,7,23,10,29,27,30,34,14,6,86,48,7,24,33
"695","04204",2009,48,33,63,12,8,6,4,33,35,25,3,0,0,0,NA,NA,10,17,14,9,24,10,26,22,29,31,19,11,83,46,10,24,32
"696","04205",2009,48,30,69,12,10,5,3,36,38,28,9,0,0,0,NA,NA,10,13,11,10,24,11,30,23,38,37,13,6,80,51,10,25,36
"697","04206",2009,49,23,44,7,15,5,7,30,36,12,30,0,0,25,NA,NA,23,19,37,11,26,14,35,23,18,12,2,8,78,30,12,28,18
"698","04207",2009,49,27,61,12,9,4,3,33,34,30,1,0,0,0,NA,NA,3,5,21,8,28,8,35,29,26,23,10,2,86,38,9,29,27
"699","04208",2009,49,28,69,13,6,4,5,32,33,33,1,0,0,5,NA,NA,2,9,16,9,23,10,31,31,31,21,10,6,85,52,9,25,30
"700","04209",2009,49,30,78,11,7,4,2,30,31,30,0,0,0,0,NA,NA,2,5,20,7,20,7,32,26,27,31,16,10,81,55,7,23,31
"701","04210",2009,49,30,73,11,8,6,3,29,34,28,4,0,0,0,NA,NA,5,5,24,8,19,9,26,24,29,33,13,15,83,55,8,21,32
"702","04211",2009,49,27,58,9,10,5,3,28,30,21,10,1,0,0,NA,NA,5,5,16,7,24,8,26,25,26,18,11,10,85,43,8,23,26
"703","04212",2009,49,37,69,10,7,7,6,31,32,27,3,3,0,0,NA,NA,9,15,15,9,17,9,24,20,30,34,31,18,85,46,9,19,35
"704","04301",2009,49,34,75,25,13,8,9,65,67,60,5,0,0,5,NA,NA,7,15,25,17,37,14,52,49,77,57,44,40,85,49,18,40,74
"705","04302",2009,49,32,68,16,6,5,4,39,43,41,0,1,0,0,NA,NA,0,5,19,11,26,15,36,37,36,35,24,20,85,52,11,29,41
"706","04303",2009,49,27,69,12,6,6,2,34,35,31,1,0,0,5,NA,NA,4,15,19,8,22,5,34,26,27,40,20,46,82,48,8,25,36
"707","04304",2009,49,37,54,15,7,11,12,39,41,38,2,20,0,0,NA,NA,5,11,16,8,31,10,39,24,42,41,15,24,95,48,9,32,41
"708","04305",2009,49,21,51,11,11,5,8,35,37,32,4,0,0,50,NA,NA,4,19,28,9,31,19,35,32,19,20,7,4,79,45,10,32,24
"709","04306",2009,49,22,53,10,9,6,2,29,30,26,3,0,0,0,NA,NA,5,12,24,7,30,7,30,26,19,19,3,2,81,42,8,28,21
"710","04307",2009,49,23,60,12,6,4,7,34,30,30,1,0,0,0,NA,NA,4,9,20,9,26,16,35,27,19,19,8,12,79,40,10,29,23
"711","04308",2009,50,27,64,12,8,5,6,32,34,31,1,0,0,5,NA,NA,3,0,18,8,25,11,32,37,23,25,8,8,82,51,9,26,28
"712","04309",2009,50,20,52,7,10,4,3,29,28,20,7,0,0,0,NA,NA,15,15,30,9,30,22,24,16,10,8,3,1,78,34,10,28,12
"713","04310",2009,50,27,63,11,7,4,4,30,33,30,3,0,0,0,NA,NA,3,10,22,8,25,10,30,26,24,27,8,6,83,45,9,26,27
"714","04311",2009,50,23,54,9,7,5,6,28,29,26,3,1,0,0,NA,NA,3,6,15,7,28,16,28,23,19,16,1,1,83,41,8,27,19
"715","04312",2009,50,23,49,8,10,5,5,27,32,20,15,3,0,5,NA,NA,6,10,28,9,28,17,30,22,16,10,4,2,80,37,9,28,16
"716","00100",2010,50,5,30,20,15,12,15,57,58,56,2,1,0,15,NA,NA,1,30,37,17,53,43,50,59,27,30,9,21,84,29,18,52,38
"717","00200",2010,50,8,31,27,20,21,26,84,77,78,5,25,0,0,NA,NA,3,28,43,23,67,77,83,68,41,44,14,30,87,30,24,76,52
"718","00300",2010,50,11,36,19,15,12,17,54,54,54,2,1,0,0,NA,NA,0,6,35,14,49,45,47,47,34,33,9,12,87,35,15,50,38
"719","00401",2010,50,7,36,26,19,17,22,76,73,75,1,1,0,45,NA,NA,1,22,66,21,64,52,75,85,34,34,11,15,85,33,23,68,48
"720","00402",2010,50,6,30,13,15,14,12,47,47,40,6,4,0,20,NA,NA,8,42,43,13,36,43,49,47,26,22,5,18,87,28,15,43,31
"721","00500",2010,50,7,31,25,18,17,24,71,72,69,4,8,0,20,NA,NA,5,39,70,20,67,53,67,61,34,32,6,14,82,30,22,67,41
"722","00600",2010,50,6,32,16,14,10,19,48,48,48,1,0,0,10,NA,NA,1,22,30,13,45,47,51,43,22,21,3,6,81,30,14,49,27
"723","00700",2010,50,6,22,7,20,15,23,42,43,29,20,8,0,15,NA,NA,5,27,34,12,27,33,49,29,26,28,11,21,76,22,13,36,30
"724","00801",2010,50,8,38,15,10,11,13,42,44,42,2,7,0,55,NA,NA,0,9,26,10,31,28,42,51,33,31,7,26,87,39,11,36,39
"725","00802",2010,50,10,45,15,10,10,11,41,44,41,2,3,0,20,NA,NA,1,12,29,10,27,20,38,41,36,37,16,25,81,46,11,31,42
"726","00803",2010,51,8,38,16,14,13,17,48,49,48,2,16,0,5,NA,NA,1,16,18,12,38,24,46,61,35,31,8,11,88,40,12,40,42
"727","00804",2010,51,7,36,19,17,11,12,57,55,57,2,7,0,0,NA,NA,1,12,43,16,46,54,51,65,27,29,8,9,85,35,17,50,38
"728","00901",2010,51,5,19,4,16,9,13,27,29,13,22,8,0,15,NA,NA,4,19,34,10,17,18,32,20,12,11,2,4,72,20,11,23,14
"729","00902",2010,51,6,22,5,15,13,15,29,31,17,20,5,0,0,NA,NA,8,32,28,10,16,20,27,21,22,20,6,9,74,25,11,21,23
"730","01001",2010,51,9,39,14,10,11,10,38,41,38,2,0,0,0,NA,NA,2,12,30,9,22,11,34,46,38,43,7,25,88,41,10,26,43
"731","01002",2010,51,8,35,12,12,10,11,34,39,35,3,0,0,10,NA,NA,3,8,32,8,29,15,38,50,26,24,4,2,88,40,9,31,32
"732","01003",2010,51,7,35,14,12,8,8,39,39,40,1,4,0,5,NA,NA,1,9,39,11,34,26,36,41,20,20,2,11,84,37,12,35,26
"733","01004",2010,51,12,52,18,11,11,16,53,53,49,2,8,0,0,NA,NA,2,16,25,12,20,10,52,49,57,63,30,44,82,41,13,30,64
"734","01005",2010,51,9,45,13,8,5,9,34,35,33,2,0,0,5,NA,NA,0,15,20,8,22,12,42,41,27,24,2,10,81,36,9,28,30
"735","01100",2010,51,8,38,14,11,10,12,40,41,40,1,8,0,15,NA,NA,1,13,25,11,28,21,39,43,32,27,8,18,84,40,11,32,35
"736","01200",2010,51,7,37,18,14,11,17,54,51,52,3,4,0,0,NA,NA,2,9,36,13,49,41,52,58,27,26,9,12,87,32,14,51,36
"737","01300",2010,51,7,34,16,12,10,10,47,45,45,3,13,0,5,NA,NA,1,12,27,13,44,35,43,48,23,24,3,4,83,31,14,44,29
"738","01401",2010,51,4,20,7,28,15,14,38,43,19,38,8,0,20,NA,NA,2,19,39,13,32,31,42,39,17,14,4,6,81,23,14,36,22
"739","01402",2010,51,8,22,5,11,12,18,25,28,20,9,1,0,5,NA,NA,6,13,24,7,14,14,27,13,24,18,14,15,76,23,8,19,23
"740","01501",2010,52,7,38,13,10,9,6,36,38,37,1,7,0,10,NA,NA,1,15,25,9,34,24,36,44,21,20,4,11,85,36,10,34,27
"741","01502",2010,52,6,26,9,12,12,10,30,35,29,7,0,0,5,NA,NA,0,5,20,8,30,24,29,43,17,16,3,0,87,30,9,30,23
"742","01601",2010,52,8,35,11,9,10,10,32,33,32,2,9,0,0,NA,NA,1,10,17,7,25,17,28,40,29,26,3,12,89,37,8,26,32
"743","01602",2010,52,11,46,11,9,9,13,32,36,31,3,0,0,5,NA,NA,1,25,15,7,18,10,33,30,37,38,20,41,87,40,7,23,41
"744","01603",2010,52,11,43,12,8,6,8,34,31,33,1,3,0,0,NA,NA,0,5,10,9,27,14,30,34,27,24,8,8,86,38,9,27,29
"745","01604",2010,52,7,31,15,15,16,13,45,49,46,3,9,0,5,NA,NA,1,7,28,12,45,39,50,48,25,18,3,5,89,34,13,47,29
"746","01605",2010,52,10,42,20,14,13,12,57,57,56,1,32,0,0,NA,NA,2,14,26,14,47,26,53,67,39,43,13,14,87,38,14,48,49
"747","01700",2010,52,8,36,17,12,14,28,55,56,52,3,9,0,5,NA,NA,1,15,34,12,34,31,66,48,41,42,18,86,80,31,13,46,51
"748","01800",2010,52,6,31,20,16,14,15,59,58,59,0,1,0,0,NA,NA,1,17,50,16,55,50,53,59,25,26,6,15,84,31,18,56,35
"749","01900",2010,52,8,33,28,19,22,25,79,82,80,3,8,0,5,NA,NA,4,19,48,22,71,58,79,83,47,38,16,18,87,32,23,74,56
"750","02000",2010,52,7,29,16,17,13,10,49,50,49,1,3,0,5,NA,NA,2,16,42,15,45,44,41,49,20,22,5,9,84,30,17,45,28
"751","02100",2010,52,11,37,15,16,14,12,44,50,42,6,1,0,30,NA,NA,6,23,35,11,37,31,45,51,30,35,12,30,85,38,12,40,40
"752","02201",2010,52,13,45,16,10,8,10,43,43,43,1,1,0,5,NA,NA,0,14,32,11,35,30,39,49,27,26,4,18,85,40,12,37,33
"753","02202",2010,52,17,47,10,6,9,13,29,29,29,0,0,0,0,NA,NA,1,17,13,7,16,9,24,33,31,32,8,14,83,48,7,18,33
"754","02300",2010,53,11,38,16,14,16,23,50,52,47,4,5,0,0,NA,NA,4,30,25,12,43,32,49,57,33,38,8,21,87,38,13,45,42
"755","02401",2010,53,12,27,5,10,11,18,24,27,17,13,8,0,5,NA,NA,2,19,19,5,17,19,31,17,20,22,9,20,80,28,6,22,23
"756","02402",2010,53,14,44,20,15,17,19,56,61,56,3,3,0,5,NA,NA,3,11,36,13,37,24,52,61,57,54,25,36,88,47,14,42,63
"757","02500",2010,53,13,36,16,14,12,13,49,46,46,3,5,100,0,NA,NA,1,22,27,13,39,30,40,47,29,37,12,24,89,31,14,39,39
"758","02601",2010,53,7,34,18,14,10,12,50,50,51,0,0,0,0,NA,NA,2,11,37,14,45,41,42,51,25,27,5,16,82,33,15,45,33
"759","02602",2010,53,6,28,10,16,14,17,41,43,38,4,0,0,5,NA,NA,2,21,27,10,33,32,49,41,25,25,6,24,85,27,11,40,31
"760","02700",2010,53,6,33,15,14,12,15,48,47,47,3,9,0,10,NA,NA,0,21,26,14,44,38,50,43,23,20,5,14,85,30,14,47,28
"761","02800",2010,53,6,33,28,16,20,20,74,77,77,1,1,0,10,NA,NA,0,16,63,20,68,59,68,87,36,46,7,15,88,34,22,69,52
"762","02900",2010,53,5,29,31,24,25,24,92,91,91,1,75,33,20,NA,NA,1,17,77,24,89,77,89,83,39,50,10,26,85,29,26,90,55
"763","03000",2010,53,6,28,20,17,18,22,61,61,61,2,12,0,0,NA,NA,1,18,46,16,57,42,57,79,32,27,8,11,86,30,17,57,43
"764","03101",2010,53,13,35,12,11,9,12,40,36,34,5,1,0,10,NA,NA,9,17,38,11,30,34,36,33,18,22,8,10,86,29,13,33,24
"765","03102",2010,53,15,37,14,13,13,15,45,47,43,5,1,0,5,NA,NA,2,23,26,11,34,35,49,40,30,40,10,14,87,35,12,40,37
"766","03201",2010,53,20,52,14,10,8,7,39,40,37,3,1,0,0,NA,NA,4,15,25,9,25,28,39,37,34,35,11,22,86,45,10,31,38
"767","03202",2010,53,19,47,13,14,10,10,42,46,33,14,8,0,20,NA,NA,11,21,28,11,32,30,46,43,30,32,9,14,82,39,12,37,36
"768","03301",2010,53,18,43,9,9,6,6,29,30,22,8,0,0,5,NA,NA,13,21,19,10,22,15,28,15,19,22,1,11,80,36,10,24,19
"769","03302",2010,54,17,44,11,11,7,7,37,37,30,6,3,0,20,NA,NA,12,19,32,11,27,30,29,25,23,21,9,16,80,35,12,29,25
"770","03303",2010,54,20,52,12,6,6,4,37,35,33,3,1,0,15,NA,NA,7,17,23,11,21,11,39,17,27,26,7,6,70,37,12,27,26
"771","03400",2010,54,27,46,14,17,15,12,47,54,31,15,1,0,0,NA,NA,35,39,44,14,36,23,44,28,43,42,10,19,84,38,15,38,42
"772","03501",2010,54,39,76,15,6,6,2,37,43,37,2,0,0,0,NA,NA,6,20,16,11,17,8,27,24,48,45,33,30,83,49,12,20,49
"773","03502",2010,54,30,62,15,8,8,7,47,47,37,7,0,0,5,NA,NA,18,39,28,14,23,20,37,31,44,47,20,39,82,38,15,28,48
"774","03503",2010,54,38,71,18,10,13,9,47,51,37,8,4,0,0,NA,NA,13,48,23,12,23,5,30,26,53,72,54,60,86,62,12,24,65
"775","03504",2010,54,47,69,11,7,6,4,30,33,27,2,3,0,0,NA,NA,13,12,18,9,16,4,25,13,36,34,22,18,82,46,9,18,35
"776","03505",2010,54,33,49,15,18,13,12,49,57,35,28,0,0,25,NA,NA,9,35,28,16,34,15,39,25,48,48,32,28,83,40,17,34,49
"777","03506",2010,54,26,61,12,7,6,7,33,32,31,1,0,0,10,NA,NA,7,11,14,9,22,8,27,19,33,31,12,20,83,48,9,23,32
"778","03601",2010,54,30,71,15,8,7,7,41,43,35,5,3,0,0,NA,NA,6,13,28,11,20,10,32,27,44,55,26,31,84,51,12,24,49
"779","03602",2010,54,27,49,16,11,7,9,53,55,43,14,3,0,10,NA,NA,14,27,65,19,36,16,40,31,36,31,15,18,71,32,21,36,37
"780","03701",2010,54,23,38,7,14,9,7,25,29,15,9,1,0,5,NA,NA,28,13,28,7,14,11,23,13,25,32,14,24,83,34,8,17,28
"781","03702",2010,54,25,30,6,22,8,5,29,35,5,40,8,0,0,NA,NA,23,26,43,12,23,15,29,21,16,10,3,6,76,28,14,25,16
"782","03703",2010,54,26,34,6,14,9,5,23,26,13,13,0,0,25,NA,NA,17,20,16,7,21,12,24,15,16,12,4,2,95,35,8,22,15
"783","03704",2010,55,28,31,7,15,8,7,29,32,12,14,1,0,50,NA,NA,37,23,43,11,21,9,24,19,19,17,6,10,80,24,12,21,20
"784","03705",2010,55,24,14,4,31,9,6,33,42,8,28,12,0,10,NA,NA,67,45,51,20,20,26,31,15,8,4,0,4,65,14,21,25,9
"785","03706",2010,55,17,21,4,17,7,6,24,29,6,12,1,0,20,NA,NA,61,23,34,12,15,19,23,13,11,6,0,5,70,18,13,19,10
"786","03707",2010,55,20,18,3,26,6,7,27,37,6,25,1,0,15,NA,NA,60,29,52,16,16,29,23,17,8,7,0,1,63,14,18,20,10
"787","03708",2010,55,7,17,4,21,8,4,29,32,7,23,7,0,35,NA,NA,49,30,59,15,18,26,24,14,7,6,2,0,70,15,17,21,8
"788","03709",2010,55,25,28,7,31,9,6,39,41,7,27,5,0,25,NA,NA,66,58,64,16,25,31,34,20,22,7,2,1,73,23,18,29,17
"789","03710",2010,55,22,15,4,31,6,5,41,40,11,29,13,0,10,NA,NA,64,38,43,22,21,34,30,17,10,4,0,0,65,13,23,26,10
"790","03801",2010,55,25,31,8,26,14,20,43,45,21,12,3,0,15,NA,NA,72,51,46,16,21,18,40,19,37,34,16,21,82,26,17,28,36
"791","03802",2010,55,33,28,5,15,11,15,26,31,13,15,0,0,5,NA,NA,17,67,21,8,12,12,27,10,26,33,15,49,77,23,8,18,30
"792","03803",2010,55,33,24,4,20,12,13,25,33,6,34,3,0,0,NA,NA,16,27,33,9,15,24,25,10,25,25,6,8,75,22,10,20,23
"793","03804",2010,55,30,21,4,18,10,11,25,27,10,19,3,0,5,NA,NA,19,21,27,10,14,16,22,13,19,15,8,6,79,20,11,18,18
"794","03805",2010,55,59,66,17,10,32,34,48,64,50,4,1,0,10,NA,NA,3,28,23,8,14,10,30,17,97,97,92,92,88,77,8,19,99
"795","03806",2010,55,66,64,13,11,24,38,46,52,40,7,0,0,30,NA,NA,4,33,20,7,9,7,28,14,76,92,78,81,86,71,8,16,84
"796","03807",2010,55,53,55,7,6,26,41,35,33,26,4,11,0,0,NA,NA,4,21,12,4,11,5,24,13,65,54,43,39,85,69,4,15,59
"797","03808",2010,56,47,62,9,5,25,33,32,38,29,3,5,0,5,NA,NA,3,13,10,3,7,6,19,11,79,68,44,30,86,82,4,11,69
"798","03809",2010,56,40,29,7,17,18,25,38,38,18,5,4,0,10,NA,NA,14,37,61,12,18,15,25,12,43,39,13,15,86,26,14,21,38
"799","03810",2010,56,62,69,9,6,21,33,32,36,28,2,3,0,0,NA,NA,2,24,23,4,7,1,16,7,70,63,49,54,82,90,5,9,65
"800","03901",2010,56,31,60,17,10,6,3,45,44,43,1,0,0,0,NA,NA,2,11,34,10,35,23,43,37,40,26,10,8,82,39,11,37,37
"801","03902",2010,56,28,50,13,10,7,4,37,40,32,2,0,0,10,NA,NA,2,13,43,9,33,10,38,23,30,26,11,10,87,37,10,33,30
"802","03903",2010,56,26,47,12,18,10,10,45,49,30,17,17,0,0,NA,NA,16,28,44,12,35,37,48,29,35,28,9,8,81,32,14,41,33
"803","04001",2010,56,37,30,9,13,11,32,40,41,34,3,5,0,30,NA,NA,16,23,46,14,23,12,31,14,41,28,9,2,71,25,15,25,33
"804","04002",2010,56,33,27,5,22,4,17,33,35,11,15,1,0,15,NA,NA,63,23,34,16,21,14,26,14,16,9,3,0,67,21,17,23,14
"805","04003",2010,56,40,24,5,24,9,11,32,38,9,43,1,0,0,NA,NA,9,15,42,14,24,18,31,13,19,15,2,5,70,20,15,27,17
"806","04004",2010,56,41,49,6,14,13,32,31,36,17,20,3,0,0,NA,NA,12,37,23,6,12,10,27,16,45,45,37,19,75,49,7,17,45
"807","04005",2010,56,60,62,9,10,9,30,32,34,24,5,8,0,0,NA,NA,14,37,27,7,9,6,18,9,47,56,38,28,73,66,8,12,48
"808","04006",2010,56,40,28,5,19,9,20,25,34,8,35,0,0,0,NA,NA,8,23,27,8,17,17,25,19,28,22,11,9,73,32,9,20,26
"809","04007",2010,56,23,19,4,25,7,3,24,33,3,46,0,0,20,NA,NA,9,11,37,12,22,26,25,15,7,4,0,2,70,17,14,24,8
"810","04008",2010,56,27,22,5,30,7,7,32,41,12,41,3,0,5,NA,NA,11,3,43,16,34,16,26,19,11,9,1,0,72,15,17,30,12
"811","04009",2010,56,30,39,13,27,9,6,52,55,17,62,3,0,0,NA,NA,8,21,34,16,39,35,58,42,37,26,7,1,78,33,17,46,36
"812","04010",2010,57,30,30,6,22,7,6,31,36,1,61,0,0,5,NA,NA,3,9,43,10,26,21,39,23,19,11,2,9,78,29,12,30,18
"813","04011",2010,57,37,25,4,16,7,7,24,31,5,42,1,0,0,NA,NA,6,5,35,9,20,22,28,12,16,10,5,6,76,22,10,23,14
"814","04012",2010,57,40,27,9,14,7,17,39,39,19,2,3,0,75,NA,NA,21,21,83,15,19,19,26,14,29,22,4,9,71,19,18,22,24
"815","04013",2010,57,40,36,12,11,12,12,40,41,29,1,3,0,5,NA,NA,8,29,46,12,28,11,28,21,39,29,15,25,82,34,13,27,36
"816","04014",2010,57,43,24,14,10,7,7,49,48,39,2,0,0,0,NA,NA,9,9,84,20,33,12,35,15,25,19,12,4,69,17,22,32,23
"817","04015",2010,57,38,30,10,17,10,10,40,46,23,27,3,0,0,NA,NA,15,17,46,13,30,15,36,17,35,29,11,15,76,23,15,31,32
"818","04016",2010,57,33,31,14,11,13,7,37,42,34,1,0,0,0,NA,NA,1,12,37,9,30,18,33,27,44,29,12,15,93,29,10,30,38
"819","04017",2010,57,42,26,15,17,11,7,45,51,30,0,7,0,100,NA,NA,3,27,75,17,44,23,29,27,28,21,6,11,90,23,20,37,27
"820","04018",2010,57,24,21,8,12,10,3,25,30,19,6,5,0,0,NA,NA,3,16,48,8,20,16,19,24,25,14,3,14,92,20,9,19,23
"821","04101",2010,57,40,33,11,19,15,38,47,49,35,7,5,0,20,NA,NA,14,38,53,12,28,18,38,35,54,37,9,15,77,32,14,31,47
"822","04102",2010,57,27,31,8,19,7,10,38,38,18,6,3,0,5,NA,NA,49,37,60,15,28,16,25,26,23,12,6,11,75,24,17,26,22
"823","04103",2010,57,33,38,20,20,13,12,63,68,27,3,9,0,5,NA,NA,19,37,83,18,49,21,57,39,59,42,19,18,89,25,21,50,53
"824","04104",2010,57,37,49,11,9,8,8,34,33,20,1,1,0,5,NA,NA,3,18,22,8,20,11,28,17,40,28,22,20,89,42,9,22,36
"825","04105",2010,57,27,53,15,27,8,4,52,61,11,63,4,0,15,NA,NA,12,52,56,16,39,22,60,45,46,29,12,15,84,38,18,45,44
"826","04106",2010,58,33,38,11,11,9,6,35,39,17,9,9,0,5,NA,NA,14,31,29,9,22,16,33,26,39,34,15,15,88,31,10,26,38
"827","04107",2010,58,27,28,7,14,7,7,31,32,12,5,0,0,5,NA,NA,21,15,57,11,24,12,28,15,20,10,6,0,80,23,13,24,17
"828","04108",2010,58,24,38,10,8,12,7,28,32,21,1,1,0,0,NA,NA,3,17,22,6,13,6,20,21,41,41,25,19,89,39,7,15,42
"829","04109",2010,58,33,36,9,9,9,17,32,33,17,1,0,0,15,NA,NA,11,14,37,9,21,17,22,26,36,18,11,6,77,34,10,21,31
"830","04110",2010,58,33,37,14,22,11,11,50,52,42,1,0,0,20,NA,NA,24,21,65,17,44,24,38,31,32,24,9,8,82,31,19,41,31
"831","04111",2010,58,27,40,10,15,6,7,37,37,15,8,5,0,0,NA,NA,40,37,42,11,26,17,36,26,26,19,5,10,76,29,13,29,25
"832","04112",2010,58,25,35,10,36,10,10,52,61,4,76,16,0,5,NA,NA,35,37,57,19,43,37,59,43,27,18,5,4,78,28,21,49,29
"833","04113",2010,58,28,38,9,12,5,4,33,35,13,9,3,0,20,NA,NA,35,53,44,11,31,28,27,21,20,11,4,0,81,28,12,30,18
"834","04114",2010,58,32,32,7,13,7,6,29,34,17,21,1,0,15,NA,NA,12,22,34,12,19,15,28,17,22,15,6,5,78,25,13,22,20
"835","04201",2010,58,60,85,18,7,8,7,46,49,42,2,0,0,0,NA,NA,3,14,22,12,17,5,29,16,60,60,68,46,87,54,13,21,64
"836","04202",2010,58,50,79,17,8,7,7,46,49,41,1,1,0,10,NA,NA,10,17,30,12,18,9,39,23,59,54,43,29,84,51,13,25,58
"837","04203",2010,58,30,72,13,8,4,5,35,35,31,1,0,0,0,NA,NA,2,10,13,8,24,10,27,23,37,39,15,6,85,48,9,24,37
"838","04204",2010,58,32,65,12,10,5,4,36,35,23,5,1,0,10,NA,NA,8,16,29,10,23,9,26,18,36,38,17,14,86,46,11,23,36
"839","04205",2010,58,30,62,12,13,5,4,35,41,26,13,1,0,0,NA,NA,8,15,30,10,26,17,39,26,32,31,12,10,82,46,11,30,32
"840","04206",2010,58,22,42,6,16,6,7,31,37,10,33,1,0,30,NA,NA,24,50,44,12,27,16,35,24,16,11,5,6,77,29,13,29,18
"841","04207",2010,59,25,69,12,10,4,3,35,35,32,1,0,0,0,NA,NA,4,5,16,8,28,10,36,33,31,28,10,1,84,50,8,29,32
"842","04208",2010,59,27,71,13,7,5,5,33,36,35,0,0,0,20,NA,NA,0,2,11,9,26,11,32,34,32,28,11,2,84,53,9,27,33
"843","04209",2010,59,30,74,12,6,4,5,32,31,31,1,0,0,0,NA,NA,2,7,12,8,22,10,27,23,31,31,15,11,84,55,8,23,32
"844","04210",2010,59,28,74,12,7,5,5,32,34,27,8,0,0,0,NA,NA,4,15,14,8,16,8,24,22,40,43,16,6,83,55,9,19,39
"845","04211",2010,59,25,64,10,7,4,3,29,29,19,10,0,0,0,NA,NA,4,13,15,8,23,13,23,20,25,24,8,18,84,46,8,22,26
"846","04212",2010,59,33,62,10,8,7,6,30,30,27,3,0,0,0,NA,NA,7,9,10,8,18,5,26,14,31,32,24,12,88,45,8,20,32
"847","04301",2010,59,33,68,24,14,11,7,63,65,59,5,0,0,10,NA,NA,8,14,39,15,36,11,53,39,66,80,43,32,88,49,16,40,72
"848","04302",2010,59,30,76,15,8,5,7,41,45,42,0,0,0,0,NA,NA,1,12,20,12,27,9,35,30,41,42,19,16,83,51,12,29,43
"849","04303",2010,59,27,77,13,5,5,5,36,37,34,1,1,0,0,NA,NA,1,14,19,8,22,6,38,29,31,48,17,28,81,51,8,26,40
"850","04304",2010,59,40,50,14,9,10,11,39,39,36,3,11,0,5,NA,NA,4,12,21,9,25,6,34,33,39,41,19,24,94,45,9,27,43
"851","04305",2010,59,20,50,11,9,5,8,33,34,30,5,3,0,0,NA,NA,4,17,24,10,29,15,32,29,17,20,6,16,79,39,10,30,22
"852","04306",2010,59,20,53,9,8,6,10,27,30,26,2,0,0,10,NA,NA,3,10,16,7,25,14,25,23,20,19,6,11,83,45,8,24,22
"853","04307",2010,59,22,58,11,9,4,5,32,33,31,1,0,0,0,NA,NA,2,21,15,9,28,16,33,30,22,20,6,2,81,40,9,29,24
"854","04308",2010,59,26,59,11,9,5,6,31,36,33,1,1,0,0,NA,NA,1,11,16,8,28,12,33,38,21,29,8,11,83,46,9,28,29
"855","04309",2010,60,20,47,7,11,3,4,28,31,15,9,11,0,15,NA,NA,38,40,43,11,25,18,28,17,11,10,2,1,76,31,12,26,12
"856","04310",2010,60,27,58,11,9,5,5,32,34,31,3,0,0,0,NA,NA,4,8,20,9,24,14,30,23,24,26,11,6,78,45,10,26,27
"857","04311",2010,60,23,57,11,8,5,5,32,33,30,5,0,0,30,NA,NA,3,4,28,9,30,12,30,29,20,20,5,5,82,39,10,29,23
"858","04312",2010,60,23,51,9,8,5,7,28,30,21,12,0,0,0,NA,NA,4,12,30,9,24,12,29,24,20,15,3,2,84,42,9,25,20
"859","00100",2011,60,5,30,18,19,13,18,60,60,58,3,12,0,10,NA,NA,3,30,29,17,55,59,70,55,19,30,8,25,82,25,17,62,33
"860","00200",2011,60,7,32,28,23,22,27,94,85,83,9,43,0,30,NA,NA,8,31,78,24,78,100,90,77,39,41,16,22,86,27,27,87,52
"861","00300",2011,60,10,35,19,15,12,17,58,52,54,3,4,0,10,NA,NA,2,14,34,14,52,51,48,51,28,33,7,14,89,30,15,52,36
"862","00401",2011,60,7,32,27,21,19,18,76,78,78,2,12,0,5,NA,NA,2,16,55,20,66,59,80,93,37,42,8,28,88,32,21,72,54
"863","00402",2011,60,7,28,13,21,17,15,59,58,49,9,4,0,10,NA,NA,8,58,75,16,41,66,58,44,37,28,7,12,85,25,19,51,38
"864","00500",2011,60,8,33,24,21,17,20,79,74,72,5,7,0,10,NA,NA,6,39,67,20,72,66,74,86,33,28,4,6,80,31,23,74,44
"865","00600",2011,60,6,32,16,16,11,17,54,51,53,1,3,0,0,NA,NA,1,15,51,14,51,61,56,51,19,15,3,10,81,28,15,56,26
"866","00700",2011,60,5,21,8,25,19,32,54,61,34,31,17,0,5,NA,NA,6,64,56,17,37,37,76,37,30,31,5,19,74,19,19,52,34
"867","00801",2011,60,8,39,17,11,11,8,51,50,50,2,8,100,10,NA,NA,1,14,26,13,38,26,57,57,30,36,7,18,82,34,13,45,40
"868","00802",2011,60,9,45,15,11,10,10,42,43,41,3,4,0,0,NA,NA,0,14,29,10,24,16,36,49,40,42,15,26,83,42,11,28,46
