"","Name","Edition","City","Country","Owner","Seeker","Trader"
"270","[Mug Shot — «2016 Sakura Glass Opaque»]","Limited Edition","Various","Japan",4,1,0
"271","[Mug Shot — «2016 Sakura Glass»]","Other...","Various","Japan",8,1,1
"272","[Mug Shot — «Chinese New Year Red Monkey Stacking Mug»]","Limited Edition",NA,"South Korea",5,0,1
"273","[Mug Shot — «Seoul Famille Park Mug»]","Limited Edition","Seoul","South Korea",7,1,0
"274","[Mug Shot — «Seoul Famille Park Glass»]","Limited Edition","Seoul","South Korea",9,0,1
"275","[Mug Shot — «Daejeon Steel Tumbler»]","City Tumbler",NA,"South Korea",1,0,0
"276","[Mug Shot — «GyeongJu Steel Tumbler»]","City Tumbler",NA,"South Korea",1,0,0
"277","[Mug Shot — «Inchon Steel Tumbler»]","City Tumbler",NA,"South Korea",1,0,0
"278","[Mug Shot — «2008 new bone china»]","1 users",NA,"USA",1,0,0
"279","[Mug Shot — «Hungary demi»]","08 Icon Edition Mini","Hungary","Hungary",21,11,2
"280","[Mug Shot — «Budapest demi»]","08 Icon Edition Mini","Budapest","Hungary",19,10,2
"281","[Mug Shot — «Pike Place Roast Mug»]","Coffee Blend Series",NA,"Japan",1,3,0
"282","[Mug Shot — «2016 Pink Lovebirds Tumbler»]","Non-City Tumbler","Various","South Korea",1,0,0
"283","[Mug Shot — «2016 Lovebirds Heart Tumbler»]","Non-City Tumbler","Various","South Korea",0,2,0
"284","[Mug Shot — «2016 Light Blue Lovebird Demi with Saucer»]","Holiday Mugs","Various","South Korea",7,0,1
"285","[Mug Shot — «2016 Pink Lovebird Demi with Saucer»]","Holiday Mugs","Various","South Korea",7,0,1
"286","[Mug Shot — «2016 Light Blue Lovebird Mug»]","Holiday Mugs","Various","South Korea",6,0,0
"287","[Mug Shot — «2016 Pink Lovebird Mug»]","Holiday Mugs","Various","South Korea",6,0,0
"288","[Mug Shot — «2016 Valentine's Lovebirds Logo Mug»]","Holiday Mugs","Various","South Korea",3,0,0
"289","[Mug Shot — «Sockeye Salmon»]","Designed exclusively for Starbucks without a year",NA,"USA",4,3,0
"290","[Mug Shot — «Steelhead»]","Designed exclusively for Starbucks without a year",NA,"USA",4,2,0
"291","[Mug Shot — «Large Mouth Bass»]","Designed exclusively for Starbucks without a year",NA,"USA",1,0,0
"292","[Mug Shot — «Rainbow Trout»]","Designed exclusively for Starbucks without a year",NA,"USA",1,0,0
"293","[Mug Shot — «2013 Cherry Blossom Mug»]","Limited Edition","Various","China",3,0,0
"294","[Mug Shot — «'92 Logo / Black 4oz Mug»]","Mini Mugs",NA,"USA",1,0,1
"295","[Mug Shot — «'92 Logo / Brown 4oz Mug»]","Mini Mugs",NA,"USA",1,0,1
"296","[Mug Shot — «Xiangyang - Longchung»]","08 Icon Edition","Xiangyang","China",78,68,7
"297","[Mug Shot — «2016 Stainless Steel Black Logo Tumbler»]","Non-City Tumbler","Various","Germany",2,0,0
"298","[Mug Shot — «Winter 2016 Love Message Glass Mug»]","Holiday Mugs","Various","Japan",4,1,0
"299","[Mug Shot — «Your Neighborhood and Coffee/  Latte C&S»]","Limited Edition","Tokyo","Japan",3,0,0
"300","[Mug Shot — «Your Neighborhood and Coffee/ Cappuccino C&S»]","Mini Mugs","Tokyo","Japan",4,0,0
"301","[Mug Shot — «Peach Blossom Demi Mug»]","Mini Mugs",NA,"China",5,1,0
"302","[Mug Shot — «Germany 1 (small gate, Made by Rastal)»]","94 CITY MUG Collector Seris",NA,"Germany",3,1,0
"303","[Mug Shot — «2016 Swarovski Stirrer, Necklace and Cup Set»]","Limited Edition","Various","China",1,0,0
"304","[Mug Shot — «2016 Love Thermos»]","Non-City Tumbler","Various","China",0,0,0
"305","[Mug Shot — «2016 Stainless Steel Peach Blossom Tumbler»]","Non-City Tumbler","Various","China",0,1,0
"306","[Mug Shot — «2016 Peach Blossom Tumbler»]","Non-City Tumbler","Various","China",0,1,0
"307","[Mug Shot — «2016 Valentine Girl Tumbler»]","Non-City Tumbler","Various","China",0,0,0
"308","[Mug Shot — «2016 Valentine Boy Tumbler»]","Non-City Tumbler","Various","China",0,0,0
"309","[Mug Shot — «2016 Endless Love Stainless Steel Tumbler»]","Non-City Tumbler","Various","China",0,0,0
"310","[Mug Shot — «2016 Year of the Monkey Tumbler»]","Non-City Tumbler","Various","China",0,0,0
"311","[Mug Shot — «2016 Stainless Steel Year of the Monkey Tumbler»]","Non-City Tumbler","Various","China",1,0,0
"312","[Mug Shot — «2016 Auspicious Tree Tumbler»]","Non-City Tumbler","Various","China",0,0,0
"313","[Mug Shot — «2016 Blossoming Flowers Mug»]","Limited Edition","Various","China",0,2,0
"314","[Mug Shot — «2016 Floral Set Mug with Saucer»]","Limited Edition","Various","China",1,1,0
"315","[Mug Shot — «2016 Peach Blossom Mug 16oz»]","Limited Edition","Various","China",2,1,0
"316","[Mug Shot — «2016 18th Anniversary Logo Mug»]","Limited Edition","Various","Taiwan",5,0,1
"317","[Mug Shot — «2016 18th Anniversary Mug»]","Limited Edition","Various","Taiwan",4,0,1
"318","[Mug Shot — «2016 Taiwan Anniversary Siren Logo Mug»]","Limited Edition","Various","Taiwan",6,0,1
"319","[Mug Shot — «2016 Pearl Mug»]","Limited Edition","Various","Taiwan",3,1,0
"320","[Mug Shot — «2016 Sakura Glass Bottle»]","Limited Edition","Various","Taiwan",2,0,0
"321","[Mug Shot — «2016 Flowers Ceramic Traveler»]","Limited Edition","Various","Taiwan",3,0,0
"322","[Mug Shot — «2016 Sakura Stainless Steel Base Mug»]","Limited Edition","Various","Taiwan",4,0,0
"323","[Mug Shot — «2016 Dark Blossom Demimug»]","Limited Edition","Various","Taiwan",8,1,0
"324","[Mug Shot — «2016 Pink Blossom Demimug»]","Limited Edition","Various","Taiwan",8,1,0
"325","[Mug Shot — «2016 Day Sakura Ceramic Traveler»]","Limited Edition","Various","Taiwan",9,1,0
"326","[Mug Shot — «2016 Night Sakura Ceramic Traveler»]","Limited Edition","Various","Taiwan",11,3,0
"327","[Mug Shot — «2016 Sakura Blossom Mug»]","Limited Edition","Various","Taiwan",6,1,0
"328","[Mug Shot — «2016 Sakura Tea Cup with Saucer»]","Limited Edition","Various","Taiwan",3,4,0
"329","[Mug Shot — «2016 White Sakura Relief Mug»]","Limited Edition","Various","Taiwan",3,1,0
"330","[Mug Shot — «2016 Pink Sakura Relief Mug»]","Limited Edition","Various","Taiwan",1,2,0
"331","[Mug Shot — «Floral Mug Demi»]","Mini Mugs",NA,"China",3,0,0
"332","[Mug Shot — «Łódź - Hollyłódź»]","08 Icon Edition","Łódź","Poland",130,51,16
"333","[Mug Shot — «Glass Heritage Mug»]","9 users",NA,"USA",9,0,2
"334","[Mug Shot — «2016 Etched Siren Mug»]","Limited Edition",NA,"USA",3,0,0
"335","[Mug Shot — «2016 Love Stainless Steel To Go Cup»]","Holiday Mugs","Various","Taiwan",1,0,0
"336","[Mug Shot — «2016 Lucky Bag Monkey Mug»]","Holiday Mugs","Various","South Korea",6,2,0
"337","[Mug Shot — «2016 Love Mug»]","Holiday Mugs","Various","USA",4,1,0
"338","[Mug Shot — «2015 White Logo Demi Cup»]","Limited Edition","Various","USA",6,1,0
"339","[Mug Shot — «2015 Black Logo Demi Cup»]","Limited Edition","Various","USA",7,1,0
"340","[Mug Shot — «Shantou»]","08 Icon Edition Mini","Shantou","China",9,12,2
"341","[Mug Shot — «2015 Disney Parks Paper Cup Ornament»]","Limited Edition","various","USA",18,1,1
"342","[Mug Shot — «2015 Disney Parks Frappuccino ornament»]","Limited Edition","Various","USA",16,3,0
"343","[Mug Shot — «2015 Diamond Anniversary Frappuccino Disney ornament»]","Limited Edition","Various","USA",13,2,0
"344","[Mug Shot — «2016 Reserve Apricot Orange Mug 8oz»]","Limited Edition","Seattle","USA",2,0,0
"345","[Mug Shot — «2016 Reserve Grey Apricot Mug 8oz»]","Limited Edition","Seattle","USA",2,0,0
"346","[Mug Shot — «2016 Reserve Roastery Checkerboard Mug»]","Limited Edition","Seattle","USA",2,0,0
"347","[Mug Shot — «2015 Stamp Promotion Stackable Seasons Mug»]","Limited Edition","Various","South Korea",3,2,0
"348","[Mug Shot — «2015 Stamp Promotion Stackable Logo mug»]","Limited Edition","Various","South Korea",3,0,0
"349","[Mug Shot — «Malaysia 200th Store Glas Mug»]","Limited Edition","Kuala Lumpur","Malaysia",3,0,0
"350","[Mug Shot — «Logo Glas Kuala Lumpur Demi»]","Limited Edition","Kuala Lumpur","Malaysia",3,1,0
"351","[Mug Shot — «Logo Glas Mug Kuala Lumpur»]","Limited Edition","Kuala Lumpur","Malaysia",3,2,0
"352","[Mug Shot — «Logo Mug Kuala Lumpur»]","Limited Edition","Kuala Lumpur","Malaysia",4,1,0
"353","[Mug Shot — «Shining Graceful DW Glas 12oz»]","Other...",NA,"China",1,0,0
"354","[Mug Shot — «2016 Valentine Hearts Traveler»]","Limited Edition","Various","Germany",10,1,0
"355","[Mug Shot — «2016 Etched Siren Logo Mug 14oz»]","Limited Edition","various","Germany",7,0,0
"356","[Mug Shot — «2016 Etched Siren Logo Mug 12oz»]","Limited Edition","various","Germany",5,0,0
"357","[Mug Shot — «2016 Etched Siren Logo Mug 8oz»]","Limited Edition","Various","Germany",5,2,0
"358","[Mug Shot — «2016 Etched Siren Logo Demi 3oz»]","Limited Edition","Various","Germany",7,3,0
"359","[Mug Shot — «Indonesia - Demi»]","Asian Artsy Design Mugs",NA,"Indonesia",6,3,0
"360","[Mug Shot — «Loy Krathong Festival - 2015»]","Other...",NA,"Thailand",12,3,2
"361","[Mug Shot — «2011 Logo on Both Sides Mug»]","Limited Edition","Various","USA",1,1,0
"362","[Mug Shot — «Cebu 2 Demitasse»]","08 Icon Edition Mini","Cebu","Philippines",16,11,0
"363","[Mug Shot — «2016 Brisbane Black Relief»]","Relief Series","Brisbane","Australia",25,20,2
"364","[Mug Shot — «2016 Melbourne Black Relief»]","Relief Series","Melbourne","Australia",27,23,3
"365","[Mug Shot — «2016 Sydney Black Relief»]","Relief Series","Sydney","Australia",26,25,3
"366","[Mug Shot — «Baguio 2»]","Icon Tumbler","Baguio","Philippines",1,5,0
"367","[Mug Shot — «Philippines 2»]","Icon Tumbler","Philippines","Philippines",5,1,1
"368","[Mug Shot — «Boracay 2»]","Icon Tumbler","Boracay","Philippines",2,2,0
"369","[Mug Shot — «Cebu 2»]","Icon Tumbler","Cebu","Philippines",1,2,0
"370","[Mug Shot — «Cambodia»]","Icon Tumbler","Cambodia","Cambodia",1,3,0
"371","[Mug Shot — «Philippines 2 Demitasse»]","08 Icon Edition Mini",NA,"Philippines",22,9,1
"372","[Mug Shot — «Boracay 2 Demitasse»]","08 Icon Edition Mini","Boracay","Philippines",19,11,1
"373","[Mug Shot — «Jerusalem - Made in Thailand, 2001»]","Rejected Prototype","Jerusalem","Israel",4,2,0
"374","[Mug Shot — «2015 Made in USA logo mug»]","Limited Edition","Various","USA",11,0,1
"375","[Mug Shot — «2016 CNY Troy Stainless Steel Tumbler»]","Holiday Mugs","Various","South Korea",4,0,1
"376","[Mug Shot — «2016 CNY White Monkey Demi Mug»]","Holiday Mugs","Various","South Korea",12,2,1
"377","[Mug Shot — «2016 CNY White Monkey Mug»]","Holiday Mugs","Various","South Korea",14,3,1
"378","[Mug Shot — «2016 CNY Red Monkey Mug»]","Holiday Mugs","Various","South Korea",12,3,1
"379","[Mug Shot — «Wellington»]","City Tumbler","Wellington","New Zealand",1,0,0
"380","[Mug Shot — «Queenstown»]","City Tumbler","Queenstown","New Zealand",1,0,0
"381","[Mug Shot — «Napier»]","City Tumbler","Napier","New Zealand",1,0,0
"382","[Mug Shot — «Cebu II - Lapu Lapu Monument»]","08 Icon Edition","Cebu","Philippines",120,56,9
"383","[Mug Shot — «Boracay II - Sand Castle»]","08 Icon Edition","Boracay","Philippines",119,63,7
"384","[Mug Shot — «Baguio II - Strawberry Fields»]","08 Icon Edition","Baguio","Philippines",117,58,9
"385","[Mug Shot — «General Santos City - Tuna Capital»]","08 Icon Edition","General Santos City","Philippines",102,72,7
"386","[Mug Shot — «Philippines II - Waling Waling»]","08 Icon Edition",NA,"Philippines",133,58,13
"387","[Mug Shot — «Edo Kiriko»]","Other...",NA,"Japan",1,1,0
"388","[Mug Shot — «2016 CNY Monkey Golden Handle Mug»]","Holiday Mugs","Various","China",14,3,5
"389","[Mug Shot — «holiday 2015 mug N.Hoolywood»]","Limited Edition",NA,"Japan",5,0,0
"390","[Mug Shot — «holiday 2015 mug mintdesigns»]","Limited Edition",NA,"Japan",5,0,1
"391","[Mug Shot — «holiday 2015 mug porter classic»]","Limited Edition",NA,"Japan",6,1,1
"392","[Mug Shot — «holiday 2015 mug written by»]","Limited Edition",NA,"Japan",4,1,0
"393","[Mug Shot — «Yangzhou Relief Mug»]","Relief Series","Yangzhou","China",25,17,1
"394","[Mug Shot — «Wuxi Relief»]","Relief Series","Wuxi","China",29,18,2
"395","[Mug Shot — «Changzhou Relief Mug»]","Relief Series","Changzhou","China",27,17,1
"396","[Mug Shot — «Starbucks Newport Beach»]","Limited Edition","Newport Beach, CA","USA",1,2,0
"397","[Mug Shot — «2016 CNY Giftbag Monkey Mug»]","Holiday Mugs","Various","Taiwan",15,2,1
"398","[Mug Shot — «2015 New Orleans Ornament»]","Other...","New Orleans","USA",22,5,1
"399","[Mug Shot — «2015 Florida Ornament»]","Other...","Various","USA",33,0,5
"400","[Mug Shot — «Reserve Stainless Steel Tumbler»]","Non-City Tumbler",NA,"China",1,0,0
"401","[Mug Shot — «Green blue and yellow swirls»]","Other...",NA,"USA",3,0,0
"402","[Mug Shot — «2015 San Francisco Ornament»]","Other...","San Francisco","USA",32,3,5
"403","[Mug Shot — «2015 California Ornament»]","Other...","Various","USA",36,3,8
"404","[Mug Shot — «2015 Big Logo Mug»]","Limited Edition","Various","Japan",3,2,0
"405","[Mug Shot — «2015 Set of 4 Miniature Logo Mugs»]","Other...","Various","Singapore",7,0,1
"406","[Mug Shot — «Wellington»]","Rejected Prototype","Wellington","New Zealand",3,3,0
"407","[Mug Shot — «2nd Edition of Philippine Starbucks Card Promotional Tumbler»]","Non-City Tumbler","Manila","Philippines",4,0,0
"408","[Mug Shot — «17th Anniversary Starbucks Philippines»]","Non-City Tumbler","Manila","Philippines",6,0,3
"409","[Mug Shot — «18th Anniversary Philippines Tumbler»]","Non-City Tumbler","Manila","Philippines",3,0,1
"410","[Mug Shot — «2015 Graffiti Relief Mug»]","Limited Edition","Various","Russia",1,0,0
"411","[Mug Shot — «2015 DOT Collection New Orleans  Starbucks Ceramic Holiday double walled tumbler»]","Limited Edition","New Orleans","USA",9,1,1
"412","[Mug Shot — «2015 DOT Collection Florida Starbucks Ceramic Holiday double walled tumbler»]","Limited Edition","State - Florida","USA",23,0,1
"413","[Mug Shot — «Christmas Scarf Double Wall Mug 10oz»]","Christmas Mugs",NA,"China",5,3,2
"414","[Mug Shot — «Happy Candy Cane Mug 3oz»]","Christmas Mugs",NA,"China",4,2,1
"415","[Mug Shot — «2015 Dot Collection Red Cup Demi»]","Holiday Mugs Mini",NA,"China",11,1,1
"416","[Mug Shot — «2015 Candy Swirl Ornament»]","Other...",NA,"China",12,2,1
"417","[Mug Shot — «Hawaii Christmas Ornament 2015»]","Christmas Mugs","Hawaii","USA",33,2,4
"418","[Mug Shot — «Cambodia - Apsara Dancer»]","08 Icon Edition",NA,"Cambodia",134,69,13
"419","[Mug Shot — «2015 Polar Bear Demi Mug»]","Holiday Mugs Mini","Various","South Korea",17,1,0
"420","[Mug Shot — «2015 Snowman demi Mug»]","Holiday Mugs Mini","Various","South Korea",15,1,0
"421","[Mug Shot — «2015 Christmas Tree Mug»]","Holiday Mugs","Various","South Korea",8,1,1
"422","[Mug Shot — «2015 Snowman Mug with Lid»]","Holiday Mugs","Various","South Korea",6,1,0
"423","[Mug Shot — «2015 Chicago Ornament»]","Other...","Chicago","USA",31,4,5
"424","[Mug Shot — «Various Blends Demitasse»]","Coffee Blend Series",NA,"USA",6,1,1
"425","[Mug Shot — «Peace»]","Other...","Seattle","USA",5,1,0
"426","[Mug Shot — «Lips of love»]","Other...","Seattle","USA",8,2,0
"427","[Mug Shot — «xoxoxoxoxo»]","Other...","Seattle","USA",4,1,0
"428","[Mug Shot — «Obscure Face»]","Other...","Seattle","USA",9,0,1
"429","[Mug Shot — «Color Drips»]","Other...","Seattle","USA",7,2,0
"430","[Mug Shot — «7 Starbucks Reusables»]","Other...","Seattle","USA",16,0,2
"431","[Mug Shot — «Siren face»]","04 Art Deco Style","Seattle","USA",3,2,1
"432","[Mug Shot — «Gold Demitasse»]","Holiday Mugs Mini",NA,"USA",1,2,0
"433","[Mug Shot — «2015 Macau Green Relief»]","Relief Series","Macau","China",39,10,4
"434","[Mug Shot — «2015 Hong Kong Green Relief»]","Relief Series","Hong Kong","China",50,13,8
"435","[Mug Shot — «2015 DOT Collection Starbucks Chicago Ceramic Holiday double walled tumbler»]","Limited Edition","Chicago","USA",14,3,2
"436","[Mug Shot — «2015 DOT Collection Texas Starbucks Ceramic Holiday double walled tumbler»]","Limited Edition","State Texas","USA",13,1,1
"437","[Mug Shot — «2015 DOT Collection Starbucks Hawaii Ceramic Holiday double walled tumbler»]","Limited Edition","hawaii","USA",11,2,2
"438","[Mug Shot — «2015 DOT Collection Starbucks Los Angeles Ceramic Holiday double walled tumbler»]","Limited Edition","Los Angeles","USA",13,2,2
"439","[Mug Shot — «2015 DOT Collection California Ceramic Holiday double walled tumbler»]","Limited Edition",NA,"USA",14,2,3
"440","[Mug Shot — «2015 Starbucks San Francisco SF City Ceramic Holiday double walled tumbler»]","Limited Edition","San Francisco","USA",14,3,0
"441","[Mug Shot — «2016 Valentine's Day  Blue and White Mug»]","Holiday Mugs","Various","Taiwan",1,0,0
"442","[Mug Shot — «2016 Valentine's Day Double Wall Dot Glass»]","Other...","Various","Taiwan",3,0,1
"443","[Mug Shot — «2016 Valentine's Day Love Mug»]","Holiday Mugs","Various","Taiwan",2,0,0
"444","[Mug Shot — «2016 Valentine's Day Heart Traveler»]","Holiday Mugs","Various","Taiwan",3,1,0
"445","[Mug Shot — «2016 Valentine's Day Set of 2 mugs XO»]","Holiday Mugs","Various","Taiwan",12,0,1
"446","[Mug Shot — «2016 CNY Three Monkeys Mug»]","Holiday Mugs","Various","Taiwan",3,0,0
"447","[Mug Shot — «2016 CNY Red Monkey Mug»]","Holiday Mugs","Various","Taiwan",5,0,1
"448","[Mug Shot — «2016 CNY Monkey Mug with Wooden Lid»]","Holiday Mugs","Various","Taiwan",5,1,1
"449","[Mug Shot — «2016 CNY Monkey Gold Handle Mug»]","Holiday Mugs","Various","Taiwan",10,0,3
"450","[Mug Shot — «2016 Monkey Set Mug 2 ( Yellow )»]","Holiday Mugs","Various","Taiwan",6,1,1
"451","[Mug Shot — «2016 Monkey Set Mug 1 ( Red)»]","Holiday Mugs","Various","Taiwan",6,1,0
"452","[Mug Shot — «2016 CNY Monkey Set of Three Mugs»]","Holiday Mugs","Various","Taiwan",7,0,1
"453","[Mug Shot — «2016 CNY Monkey Mug with Wooden Coaster»]","Holiday Mugs","Various","Taiwan",7,0,0
"454","[Mug Shot — «2016 Year of the Monkey Red Mug»]","Holiday Mugs","Various","Taiwan",26,2,7
"455","[Mug Shot — «2015 Guatemala Antigua Shot Glass»]","Other...","Various","Thailand",4,2,1
"456","[Mug Shot — «2015 Anniversary Double Wall Glass»]","Starbucks Anniversary Mugs","Various","Taiwan",4,1,0
"457","[Mug Shot — «2015 LED Paper Cup Ornament»]","Other...","Various","Taiwan",18,2,6
"458","[Mug Shot — «2015 Bangkok Green Relief»]","Relief Series","Bangkok","Thailand",49,10,3
"459","[Mug Shot — «Istanbul Relief Mug»]","Relief Series","Istanbul","Turkey",41,29,2
"460","[Mug Shot — «2015 Washington D.C. Double Wall Traveler»]","Limited Edition","Washington D.C.","USA",15,1,1
"461","[Mug Shot — «2015 Washington D.C. Ornament»]","Other...","Washington D.C.","USA",30,2,3
"462","[Mug Shot — «2015 Boston Ornament»]","Other...","Boston","USA",33,3,6
