"OPEID","Name","Address","City","State","State Desc","Zip Code","Zip Ext","Program Length","Sch Type","Year 1","Num 1","Denom 1","DRate 1","PRate 1","Ethnic Code","Cong Dis","Region","Average or Greater Than 30","Year 2","Num 2","Denom 2","DRate 2","PRate 2","Year 3","Num 3","Denom 3","DRate 3","PRate 3"
"001149","HUMBOLDT STATE UNIVERSITY","1 HARPST STREET","ARCATA","CA","CALIFORNIA","95521","8299","8","1","2012","164","1773","9.2","A","5","01","09","0","2011","199","1686","11.8","A","2010","177","1625","10.8","A"
"001150","CALIFORNIA STATE UNIVERSITY - SACRAMENTO","6000 J STREET","SACRAMENTO","CA","CALIFORNIA","95819","6044","8","1","2012","298","5071","5.8","A","5","05","09","0","2011","350","4875","7.1","A","2010","410","4728","8.6","A"
"001151","SAN DIEGO STATE UNIVERSITY","5500 CAMPANILE DRIVE","SAN DIEGO","CA","CALIFORNIA","92182","1690","8","1","2012","195","5393","3.6","P","5","53","09","0","2011","293","5594","5.2","P","2010","318","5382","5.9","P"
"001153","CALIFORNIA STATE UNIVERSITY, NORTHRIDGE","18111 NORDHOFF","NORTHRIDGE","CA","CALIFORNIA","91330","8307","8","1","2012","338","6467","5.2","P","3","27","09","0","2011","443","5776","7.6","P","2010","494","5669","8.7","P"
"001154","SAN FRANCISCO STATE UNIVERSITY","1600 HOLLOWAY AVENUE","SAN FRANCISCO","CA","CALIFORNIA","94132","1740","8","1","2012","317","5506","5.7","A","5","12","09","0","2011","369","5082","7.2","A","2010","356","4680","7.6","A"
"001155","SAN JOSE STATE UNIVERSITY","ONE WASHINGTON SQUARE","SAN JOSE","CA","CALIFORNIA","95192","0036","8","1","2012","144","4566","3.1","A","5","16","09","0","2011","216","4456","4.8","A","2010","250","4133","6","A"
"001156","SONOMA STATE UNIVERSITY","1801 EAST COTATI AVENUE","ROHNERT PARK","CA","CALIFORNIA","94928","3609","8","1","2012","56","1561","3.5","A","5","06","09","0","2011","84","1466","5.7","A","2010","99","1446","6.8","A"
"001157","CALIFORNIA STATE UNIVERSITY, STANISLAUS","ONE UNIVERSITY CIRCLE","TURLOCK","CA","CALIFORNIA","95382","0299","8","1","2012","100","1768","5.6","A","3","19","09","0","2011","78","1589","4.9","A","2010","136","1523","8.9","A"
"001161","CERRITOS COMMUNITY COLLEGE","11110 ALONDRA BOULEVARD","NORWALK","CA","CALIFORNIA","90650","6296","5","1","2012","83","484","17.1","A","3","39","09","0","2011","53","359","14.7","A","2010","61","304","20","A"
"001162","CHABOT COLLEGE","25555 HESPERIAN BOULEVARD","HAYWARD","CA","CALIFORNIA","94545","2400","5","1","2012","71","353","20.1","A","5","13","09","0","2011","77","331","23.2","A","2010","67","226","29.6","A"
"001163","CHAFFEY COMMUNITY COLLEGE","5885 HAVEN AVENUE","RANCHO CUCAMONGA","CA","CALIFORNIA","91737","9400","5","1","2012","22","215","10.2","A","3","26","09","0","2011","27","256","10.5","A","2010","18","155","11.6","A"
"001164","CHAPMAN UNIVERSITY","ONE UNIVERSITY DRIVE","ORANGE","CA","CALIFORNIA","92866","1099","8","2","2012","79","3365","2.3","A","5","40","09","0","2011","145","4070","3.5","A","2010","184","3795","4.8","A"
"001165","CHURCH DIVINITY SCHOOL OF THE PACIFIC","2451 RIDGE ROAD","BERKELEY","CA","CALIFORNIA","94709","1217","8","2","2012","3","59","5","B","5","09","09","1","2011","3","74","4","B","2010","2","22","9","A"
"001166","CITRUS COMMUNITY COLLEGE","1000 WEST FOOTHILL BOULEVARD","GLENDORA","CA","CALIFORNIA","91741","1899","5","1","2012","53","315","16.8","A","3","26","09","0","2011","23","219","10.5","A","2010","40","228","17.5","A"
"001169","CLAREMONT GRADUATE UNIVERSITY","170 EAST 10TH STREET","CLAREMONT","CA","CALIFORNIA","91711","6163","8","2","2012","19","487","3.9","A","5","26","09","0","2011","9","422","2.1","A","2010","15","383","3.9","A"
"001170","CLAREMONT MCKENNA COLLEGE","500 EAST NINTH STREET","CLAREMONT","CA","CALIFORNIA","91711","6400","8","2","2012","0","64","0","A","5","26","09","0","2011","0","85","0","A","2010","1","67","1.4","A"
"001171","HARVEY MUDD COLLEGE","301 PLATT BOULEVARD","CLAREMONT","CA","CALIFORNIA","91711","5990","6","2","2012","0","124","0","A","5","26","09","0","2011","0","123","0","A","2010","0","91","0","A"
"001172","PITZER COLLEGE","1050 NORTH MILLS AVENUE","CLAREMONT","CA","CALIFORNIA","91711","6101","6","2","2012","4","120","3.3","A","5","26","09","0","2011","4","129","3.1","A","2010","6","108","5.5","A"
"001173","POMONA COLLEGE","550 NORTH COLLEGE AVENUE","CLAREMONT","CA","CALIFORNIA","91711","6301","6","2","2012","0","69","0","A","5","26","09","0","2011","0","68","0","A","2010","1","60","1.6","A"
"001174","SCRIPPS COLLEGE","1030 COLUMBIA AVENUE","CLAREMONT","CA","CALIFORNIA","91711","3948","6","2","2012","3","104","2.8","A","5","26","09","0","2011","1","96","1","A","2010","3","120","2.5","A"
"001176","WEST HILLS COMMUNITY COLLEGE","300 CHERRY LANE","COALINGA","CA","CALIFORNIA","93210","1399","5","1","2012","49","168","29.1","P","3","20","09","0","2011","44","191","23","P","2010","54","174","31","P"
"001177","COGSWELL POLYTECHNICAL COLLEGE","1175 BORDEAUX DRIVE","SUNNYVALE","CA","CALIFORNIA","94089","1210","8","3","2012","4","63","6.3","A","5","12","09","0","2011","5","42","11.9","A","2010","2","33","6","A"
"001178","COLLEGE OF MARIN","835 COLLEGE AVENUE","KENTFIELD","CA","CALIFORNIA","94904","2590","5","1","2012","82","320","25.6","A","5","06","09","0","2011","76","317","23.9","A","2010","35","197","17.7","A"
"001179","NOTRE DAME DE NAMUR UNIVERSITY","1500 RALSTON AVENUE","BELMONT","CA","CALIFORNIA","94002","1997","8","2","2012","17","488","3.4","A","5","14","09","0","2011","25","460","5.4","A","2010","34","409","8.3","A"
"001181","COLLEGE OF SAN MATEO","1700 WEST HILLSDALE BOULEVARD","SAN MATEO","CA","CALIFORNIA","94402","3784","5","1","2012","8","79","10.1","A","5","12","09","0","2011","8","69","11.5","A","2010","1","50","2","A"
"001182","COLLEGE OF THE DESERT","43-500 MONTEREY AVENUE","PALM DESERT","CA","CALIFORNIA","92260","9305","5","1","2012","27","151","17.8","A","3","45","09","0","2011","21","91","23","A","2010","17","78","21.7","A"
"001183","HOLY NAMES UNIVERSITY","3500 MOUNTAIN BOULEVARD","OAKLAND","CA","CALIFORNIA","94619","1699","8","2","2012","15","381","3.9","P","5","09","09","0","2011","23","384","5.9","P","2010","26","276","9.4","P"
"001185","COLLEGE OF THE REDWOODS","7351 TOMPKINS HILL ROAD","EUREKA","CA","CALIFORNIA","95501","9300","5","1","2012","112","469","23.8","A","5","01","09","0","2011","127","514","24.7","A","2010","143","477","29.9","A"
"001186","COLLEGE OF THE SEQUOIAS","915 SOUTH MOONEY BOULEVARD","VISALIA","CA","CALIFORNIA","93277","2234","5","1","2012","30","167","17.9","A","3","21","09","0","2011","35","179","19.5","A","2010","26","108","24","A"
"001187","COLLEGE OF THE SISKIYOUS","800 COLLEGE AVENUE","WEED","CA","CALIFORNIA","96094","2899","5","1","2012","100","352","28.4","A","5","02","09","0","2011","115","391","29.4","A","2010","92","331","27.7","A"
"001190","CONTRA COSTA COLLEGE","2600 MISSION BELL DRIVE","SAN PABLO","CA","CALIFORNIA","94806","3195","5","1","2012","39","154","25.3","A","5","07","09","0","2011","18","88","20.4","A","2010","8","51","15.6","A"
"001191","DIABLO VALLEY COLLEGE","321 GOLF CLUB ROAD","PLEASANT HILL","CA","CALIFORNIA","94523","1544","5","1","2012","15","128","11.7","A","5","10","09","0","2011","19","123","15.4","A","2010","17","118","14.4","A"
"001192","CUESTA COLLEGE","HIGHWAY 1","SAN LUIS OBISPO","CA","CALIFORNIA","93403","8106","5","1","2012","45","408","11","A","5","23","09","0","2011","43","384","11.1","A","2010","43","337","12.7","A"
"001193","CYPRESS COLLEGE","9200 VALLEY VIEW STREET","CYPRESS","CA","CALIFORNIA","90630","5897","5","1","2012","89","482","18.4","A","5","40","09","0","2011","93","456","20.3","A","2010","65","330","19.6","A"
"001196","DOMINICAN UNIVERSITY OF CALIFORNIA","50 ACACIA AVENUE","SAN RAFAEL","CA","CALIFORNIA","94901","2298","8","2","2012","17","622","2.7","A","5","06","09","0","2011","26","550","4.7","A","2010","30","532","5.6","A"
"001197","EL CAMINO COLLEGE","16007 CRENSHAW BOULEVARD","TORRANCE","CA","CALIFORNIA","90506","0002","5","1","2012","71","423","16.7","P","3","35","09","0","2011","83","401","20.6","P","2010","87","339","25.6","P"
"001199","FOOTHILL COLLEGE","12345 EL MONTE ROAD","LOS ALTOS HILLS","CA","CALIFORNIA","94022","4597","5","1","2012","54","400","13.5","A","5","14","09","0","2011","52","329","15.8","A","2010","48","289","16.6","A"
"001200","FULLER THEOLOGICAL SEMINARY","135 NORTH OAKLAND AVENUE","PASADENA","CA","CALIFORNIA","91182","0002","8","2","2012","8","517","1.5","A","5","29","09","0","2011","17","491","3.4","A","2010","11","454","2.4","A"
"001201","FULLERTON COLLEGE","321 EAST CHAPMAN AVENUE","FULLERTON","CA","CALIFORNIA","92832","2095","5","1","2012","75","486","15.4","A","3","40","09","0","2011","102","519","19.6","A","2010","83","411","20.1","A"
"001202","GAVILAN COLLEGE","5055 SANTA TERESA BOULEVARD","GILROY","CA","CALIFORNIA","95020","9599","5","1","2012","59","211","27.9","A","3","15","09","0","2011","43","158","27.2","A","2010","35","120","29.1","A"
"001203","GLENDALE COMMUNITY COLLEGE","1500 NORTH VERDUGO ROAD","GLENDALE","CA","CALIFORNIA","91208","2894","5","1","2012","23","240","9.5","A","5","29","09","0","2011","12","181","6.6","A","2010","16","152","10.5","A"
"001205","GOLDEN GATE UNIVERSITY","536 MISSION STREET","SAN FRANCISCO","CA","CALIFORNIA","94105","2967","8","2","2012","19","908","2","A","5","08","09","0","2011","33","938","3.5","A","2010","38","771","4.9","A"
"001206","GOLDEN WEST COLLEGE","15744 GOLDEN WEST STREET","HUNTINGTON BEACH","CA","CALIFORNIA","92647","2748","5","1","2012","28","236","11.8","A","5","46","09","0","2011","40","259","15.4","A","2010","38","235","16.1","A"
"001207","GRADUATE THEOLOGICAL UNION","2400 RIDGE ROAD","BERKELEY","CA","CALIFORNIA","94709","1212","8","2","2012","1","78","1.2","B","5","09","09","1","2011","0","31","0","A","2010","0","24","0","A"
"001208","GROSSMONT COLLEGE","8800 GROSSMONT COLLEGE DRIVE","EL CAJON","CA","CALIFORNIA","92020","1799","5","1","2012","59","378","15.6","A","5","52","09","0","2011","60","422","14.2","A","2010","72","347","20.7","A"
"001209","HARTNELL COMMUNITY COLLEGE","411 CENTRAL AVENUE","SALINAS","CA","CALIFORNIA","93901","1697","5","1","2012","9","44","20.4","A","3","17","09","0","2011","20","69","28.9","A","2010","19","40","47.5","A"
"001212","HUMPHREYS COLLEGE","6650 INGLEWOOD AVENUE","STOCKTON","CA","CALIFORNIA","95207","3896","8","2","2012","57","551","10.3","A","5","11","09","0","2011","59","426","13.8","A","2010","43","293","14.6","A"
"001214","IMPERIAL VALLEY COLLEGE","380 EAST ATEN ROAD","IMPERIAL","CA","CALIFORNIA","92251","9787","5","1","2012","N/A","N/A","N/A","A","3","51","09","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A","A"
"001215","LA SIERRA UNIVERSITY","4500 RIVERWALK PARKWAY","RIVERSIDE","CA","CALIFORNIA","92515","3332","8","2","2012","35","617","5.6","A","5","44","09","0","2011","34","535","6.3","A","2010","38","516","7.3","A"
"001216","UNIVERSITY OF LA VERNE","1950 3RD STREET","LA VERNE","CA","CALIFORNIA","91750","4443","8","2","2012","90","2350","3.8","A","3","26","09","0","2011","88","2287","3.8","A","2010","106","2129","4.9","A"
"001217","LASSEN COLLEGE","478-200 HIGHWAY 139","SUSANVILLE","CA","CALIFORNIA","96130","3000","5","1","2012","43","133","32.3","A","5","04","09","0","2011","37","120","30.8","A","2010","42","113","37.1","A"
"001218","LOMA LINDA UNIVERSITY","11139 ANDERSON STREET","LOMA LINDA","CA","CALIFORNIA","92350","0001","8","2","2012","20","1204","1.6","P","5","41","09","0","2011","34","1068","3.1","P","2010","18","1055","1.7","P"
"001219","LONG BEACH CITY COLLEGE","4901 EAST CARSON STREET","LONG BEACH","CA","CALIFORNIA","90808","1780","5","1","2012","285","1174","24.2","A","3","37","09","0","2011","229","759","30.1","A","2010","157","647","24.2","A"
"001220","MASTER'S COLLEGE & SEMINARY (THE)","21726 PLACERITA CANYON ROAD","SANTA CLARITA","CA","CALIFORNIA","91321","1200","8","2","2012","9","342","2.6","A","5","25","09","0","2011","8","313","2.5","A","2010","14","315","4.4","A"
"001223","LOS ANGELES CITY COLLEGE","855 NORTH VERMONT AVENUE","LOS ANGELES","CA","CALIFORNIA","90029","3588","5","1","2012","147","597","24.6","A","3","31","09","0","2011","99","437","22.6","A","2010","89","360","24.7","A"
"001224","LOS ANGELES HARBOR COLLEGE","1111 FIGUEROA PLACE","WILMINGTON","CA","CALIFORNIA","90744","2397","5","1","2012","24","112","21.4","P","3","36","09","0","2011","13","79","16.4","P","2010","10","86","11.6","P"
"001226","LOS ANGELES PIERCE COLLEGE","6201 WINNETKA AVENUE","WOODLAND HILLS","CA","CALIFORNIA","91371","0001","5","1","2012","112","487","22.9","A","5","27","09","0","2011","73","362","20.1","A","2010","57","281","20.2","A"
"001227","LOS ANGELES TRADE-TECHNICAL COLLEGE","400 WEST WASHINGTON BOULEVARD","LOS ANGELES","CA","CALIFORNIA","90015","4181","5","1","2012","50","155","32.2","A","3","31","09","0","2011","N/A","N/A","N/A","B","2010","N/A","N/A","N/A","A"
"001228","LOS ANGELES VALLEY COLLEGE","5800 FULTON AVENUE","VALLEY GLEN","CA","CALIFORNIA","91401","4096","5","1","2012","54","352","15.3","A","3","28","09","0","2011","41","217","18.8","A","2010","34","171","19.8","A"
"001229","SOUTHERN CALIFORNIA UNIVERSITY OF HEALTH SCIENCES","16200 EAST AMBER VALLEY DRIVE","WHITTIER","CA","CALIFORNIA","90604","4051","8","2","2012","5","207","2.4","A","5","39","09","0","2011","6","186","3.2","A","2010","10","192","5.2","A"
"001230","MARSHALL B. KETCHUM UNIVERSITY","2575 YORBA LINDA BOULEVARD","FULLERTON","CA","CALIFORNIA","92831","1699","8","2","2012","0","102","0","P","5","40","09","0","2011","0","95","0","P","2010","0","100","0","P"
"001232","AMERICAN RIVER COLLEGE","4700 COLLEGE OAK DRIVE","SACRAMENTO","CA","CALIFORNIA","95841","4286","5","1","2012","484","1840","26.3","A","5","03","09","0","2011","367","1467","25","A","2010","328","1079","30.3","A"
"001233","SACRAMENTO CITY COLLEGE","3835 FREEPORT BOULEVARD","SACRAMENTO","CA","CALIFORNIA","95822","1386","5","1","2012","287","1237","23.2","A","5","05","09","0","2011","198","961","20.6","A","2010","129","554","23.2","A"
"001236","MENLO COLLEGE","1000 EL CAMINO REAL","ATHERTON","CA","CALIFORNIA","94027","4301","6","2","2012","12","150","8","A","5","14","09","0","2011","16","164","9.7","A","2010","24","170","14.1","A"
"001237","MERCED COMMUNITY COLLEGE","3600 M STREET","MERCED","CA","CALIFORNIA","95348","2898","5","1","2012","N/A","N/A","N/A","A","3","18","09","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A","A"
"001238","MILLS COLLEGE","5000 MACARTHUR BOULEVARD","OAKLAND","CA","CALIFORNIA","94613","1301","8","2","2012","21","546","3.8","A","5","09","09","0","2011","30","518","5.7","A","2010","34","448","7.5","A"
"001239","MIRACOSTA COLLEGE","ONE BARNARD DRIVE","OCEANSIDE","CA","CALIFORNIA","92056","3899","5","1","2012","15","158","9.4","A","5","49","09","0","2011","15","133","11.2","A","2010","34","144","23.6","A"
"001240","MODESTO JUNIOR COLLEGE","435 COLLEGE AVENUE","MODESTO","CA","CALIFORNIA","95350","5800","5","1","2012","N/A","N/A","N/A","A","5","18","09","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A","A"
"001242","MONTEREY PENINSULA COLLEGE","980 FREMONT STREET","MONTEREY","CA","CALIFORNIA","93940","4799","5","1","2012","42","196","21.4","A","5","17","09","0","2011","45","193","23.3","A","2010","40","158","25.3","A"
"001243","MOUNT SAINT MARY'S UNIVERSITY","12001 CHALON ROAD","LOS ANGELES","CA","CALIFORNIA","90049","1599","8","2","2012","40","920","4.3","P","3","30","09","0","2011","50","849","5.8","P","2010","60","802","7.4","P"
"001245","MOUNT SAN ANTONIO COLLEGE","1100 NORTH GRAND AVENUE","WALNUT","CA","CALIFORNIA","91789","1399","5","1","2012","40","257","15.5","A","3","26","09","0","2011","40","235","17","A","2010","23","167","13.7","A"
"001246","MT. SAN JACINTO COLLEGE","1499 NORTH STATE STREET","SAN JACINTO","CA","CALIFORNIA","92583","2399","5","1","2012","60","333","18","A","5","41","09","0","2011","174","589","29.5","A","2010","114","381","29.9","A"
"001247","NAPA VALLEY COLLEGE","2277 NAPA VALLEJO HIGHWAY","NAPA","CA","CALIFORNIA","94558","6236","5","1","2012","13","114","11.4","A","5","01","09","0","2011","10","115","8.6","A","2010","12","92","13","A"
"001249","OCCIDENTAL COLLEGE","1600 CAMPUS ROAD","LOS ANGELES","CA","CALIFORNIA","90041","3314","8","2","2012","8","284","2.8","A","5","31","09","0","2011","5","226","2.2","A","2010","5","245","2","A"
"001250","ORANGE COAST COLLEGE","2701 FAIRVIEW ROAD","COSTA MESA","CA","CALIFORNIA","92628","5005","5","1","2012","49","496","9.8","A","5","46","09","0","2011","61","455","13.4","A","2010","79","497","15.8","A"
"001251","OTIS COLLEGE OF ART & DESIGN","9045 LINCOLN BOULEVARD","LOS ANGELES","CA","CALIFORNIA","90045","3505","8","2","2012","28","272","10.2","A","5","35","09","0","2011","29","283","10.2","A","2010","26","274","9.4","A"
"001252","HOPE INTERNATIONAL UNIVERSITY","2500 EAST NUTWOOD AVENUE","FULLERTON","CA","CALIFORNIA","92831","3104","8","2","2012","16","384","4.1","A","5","40","09","0","2011","23","361","6.3","A","2010","41","322","12.7","A"
"001253","FRESNO PACIFIC UNIVERSITY","1717 SOUTH CHESTNUT AVENUE","FRESNO","CA","CALIFORNIA","93702","4798","8","2","2012","82","1322","6.2","P","5","20","09","0","2011","67","1121","5.9","P","2010","66","910","7.2","P"
"001254","PACIFIC LUTHERAN THEOLOGICAL SEMINARY","2770 MARIN AVENUE","BERKELEY","CA","CALIFORNIA","94708","1597","8","2","2012","3","81","3.7","B","5","09","09","1","2011","3","83","3.6","B","2010","1","31","3.2","A"
"001255","PACIFIC OAKS COLLEGE","55 EUREKA STREET","PASADENA","CA","CALIFORNIA","91103","3606","8","2","2012","11","142","7.7","A","5","29","09","0","2011","16","199","8","A","2010","37","292","12.6","A"
"001256","PACIFIC SCHOOL OF RELIGION","1798 SCENIC AVENUE","BERKELEY","CA","CALIFORNIA","94709","1323","8","2","2012","2","49","4","A","5","09","09","0","2011","6","41","14.6","A","2010","3","55","5.4","A"
"001258","PACIFIC UNION COLLEGE","1 ANGWIN AVENUE","ANGWIN","CA","CALIFORNIA","94508","9797","8","2","2012","22","442","4.9","A","5","01","09","0","2011","25","434","5.7","A","2010","54","434","12.4","A"
"001259","PALO VERDE COLLEGE","ONE COLLEGE DRIVE","BLYTHE","CA","CALIFORNIA","92225","0000","5","1","2012","N/A","N/A","N/A","A","3","45","09","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A","A"
"001260","PALOMAR COLLEGE","1140 WEST MISSION ROAD","SAN MARCOS","CA","CALIFORNIA","92069","1486","5","1","2012","97","306","31.6","A","5","50","09","0","2011","83","265","31.3","A","2010","78","235","33.1","A"
"001261","PASADENA CITY COLLEGE","1570 EAST COLORADO BOULEVARD","PASADENA","CA","CALIFORNIA","91106","2003","5","1","2012","50","286","17.4","A","3","29","09","0","2011","53","253","20.9","A","2010","33","199","16.5","A"
"001262","POINT LOMA NAZARENE UNIVERSITY","3900 LOMALAND DRIVE","SAN DIEGO","CA","CALIFORNIA","92106","2899","8","2","2012","20","1022","1.9","A","5","53","09","0","2011","26","1025","2.5","A","2010","39","940","4.1","A"
"001266","LANEY COLLEGE","900 FALLON STREET","OAKLAND","CA","CALIFORNIA","94607","4893","5","1","2012","10","53","18.8","A","5","09","09","0","2011","4","37","10.8","A","2010","3","34","8.8","A"
"001267","MERRITT COLLEGE","12500 CAMPUS DRIVE","OAKLAND","CA","CALIFORNIA","94619","3196","5","1","2012","36","128","28.1","A","5","09","09","0","2011","36","149","24.1","A","2010","20","84","23.8","A"
"001268","PORTERVILLE COLLEGE","100 EAST COLLEGE AVENUE","PORTERVILLE","CA","CALIFORNIA","93257","6059","5","1","2012","N/A","N/A","N/A","A","3","21","09","0","2011","N/A","N/A","N/A","A","2010","N/A","N/A","N/A","A"
"001269","RIO HONDO COMMUNITY COLLEGE","3600 WORKMAN MILL ROAD","WHITTIER","CA","CALIFORNIA","90601","1699","5","1","2012","43","240","17.9","A","3","38","09","0","2011","31","252","12.3","A","2010","35","164","21.3","A"
"001270","RIVERSIDE CITY COLLEGE","4800 MAGNOLIA AVENUE","RIVERSIDE","CA","CALIFORNIA","92506","1299","5","1","2012","90","634","14.1","A","5","44","09","0","2011","77","546","14.1","A","2010","76","459","16.5","A"
"001272","SAN BERNARDINO VALLEY COLLEGE","701 SOUTH MOUNT VERNON AVENUE","SAN BERNARDINO","CA","CALIFORNIA","92410","2798","5","1","2012","26","112","23.2","A","3","43","09","0","2011","43","172","25","A","2010","52","193","26.9","A"
"001273","SAN DIEGO CITY COLLEGE","1313 PARK BOULEVARD","SAN DIEGO","CA","CALIFORNIA","92101","4787","5","1","2012","242","905","26.7","P","3","53","09","0","2011","224","798","28","P","2010","132","602","21.9","P"
"001275","SAN DIEGO MESA COLLEGE","7250 MESA COLLEGE DRIVE","SAN DIEGO","CA","CALIFORNIA","92111","4996","5","1","2012","108","595","18.1","A","5","53","09","0","2011","99","519","19","A","2010","78","490","15.9","A"
"001278","SAN FRANCISCO CONSERVATORY OF MUSIC","50 OAK STREET","SAN FRANCISCO","CA","CALIFORNIA","94102","6011","8","2","2012","2","108","1.8","A","5","12","09","0","2011","4","127","3.1","A","2010","6","81","7.4","A"
"001279","SAN FRANCISCO THEOLOGICAL SEMINARY","105 SEMINARY ROAD","SAN ANSELMO","CA","CALIFORNIA","94960","2905","8","2","2012","13","58","22.4","B","5","06","09","1","2011","14","67","20.8","B","2010","5","19","26.3","A"
"001280","SAN JOAQUIN DELTA COLLEGE","5151 PACIFIC AVENUE","STOCKTON","CA","CALIFORNIA","95207","6370","5","1","2012","223","1000","22.3","A","5","11","09","0","2011","179","626","28.5","A","2010","191","655","29.1","A"
"001281","WILLIAM JESSUP UNIVERSITY","333 SUNSET BOULEVARD","ROCKLIN","CA","CALIFORNIA","95765","3707","8","2","2012","18","213","8.4","A","5","16","09","0","2011","9","203","4.4","A","2010","16","161","9.9","A"
"001282","SAN JOSE CITY COLLEGE","2100 MOORPARK AVENUE","SAN JOSE","CA","CALIFORNIA","95128","2797","5","1","2012","29","170","17","A","5","15","09","0","2011","23","162","14.1","A","2010","29","111","26.1","A"
"001284","SANTA ANA COLLEGE","1530 WEST 17TH STREET","SANTA ANA","CA","CALIFORNIA","92706","3398","5","1","2012","50","291","17.1","A","3","47","09","0","2011","48","282","17","A","2010","41","221","18.5","A"
