"","V1","V2","V3","V4"
"584",31.046051,34.851612,46.818188,8.227512
"585",32.321384,-64.75737,30.375321,69.345116
"586",32.321384,-64.75737,55.378051,-3.435973
"587",35.86166,104.195397,53.41291,-8.24389
"588",35.86166,104.195397,61.92411,25.748151
"589",35.907757,127.766922,1.352083,103.819836
"590",35.907757,127.766922,36.204824,138.252924
"591",35.937496,14.375416,60.128161,18.643501
"592",36.204824,138.252924,53.41291,-8.24389
"593",36.204824,138.252924,56.130366,-106.346771
"594",37.09024,-95.712891,-1.940278,29.873888
"595",37.09024,-95.712891,10.691803,-61.222503
"596",37.09024,-95.712891,15.783471,-90.230759
"597",37.09024,-95.712891,25.930414,50.637772
"598",37.09024,-95.712891,42.708678,19.37439
"599",37.09024,-95.712891,45.943161,24.96676
"600",37.09024,-95.712891,46.151241,14.995463
"601",37.09024,-95.712891,47.162494,19.503304
"602",38.963745,35.243322,55.378051,-3.435973
"603",39.399872,-8.224454,40.463667,-3.74922
"604",40.069099,45.038189,37.09024,-95.712891
"605",40.069099,45.038189,55.378051,-3.435973
"606",40.463667,-3.74922,47.162494,19.503304
"607",41.87194,12.56738,46.818188,8.227512
"608",42.733883,25.48583,45.943161,24.96676
"609",45.1,15.2,37.09024,-95.712891
"610",46.151241,14.995463,37.09024,-95.712891
"611",46.227638,2.213749,-25.274398,133.775136
"612",46.227638,2.213749,30.375321,69.345116
"613",46.227638,2.213749,41.87194,12.56738
"614",46.818188,8.227512,41.87194,12.56738
"615",46.818188,8.227512,49.817492,15.472962
"616",47.516231,14.550072,45.943161,24.96676
"617",48.669026,19.699024,52.132633,5.291266
"618",48.669026,19.699024,55.378051,-3.435973
"619",49.815273,6.129583,46.818188,8.227512
"620",49.815273,6.129583,49.815273,6.129583
"621",49.815273,6.129583,53.41291,-8.24389
"622",49.817492,15.472962,7.873054,80.771797
"623",50.503887,4.469936,4.210484,101.975766
"624",50.503887,4.469936,53.41291,-8.24389
"625",51.165691,10.451526,-40.900557,174.885971
"626",51.165691,10.451526,9.081999,8.675277
"627",51.165691,10.451526,36.204824,138.252924
"628",51.165691,10.451526,56.879635,24.603189
"629",52.132633,5.291266,20.593684,78.96288
"630",53.41291,-8.24389,20.593684,78.96288
"631",53.41291,-8.24389,56.130366,-106.346771
"632",53.41291,-8.24389,61.92411,25.748151
"633",55.169438,23.881275,55.378051,-3.435973
"634",55.378051,-3.435973,-30.559482,22.937506
"635",55.378051,-3.435973,-20.348404,57.552152
"636",55.378051,-3.435973,30.375321,69.345116
"637",55.378051,-3.435973,30.585164,36.238414
"638",55.378051,-3.435973,44.016521,21.005859
"639",56.130366,-106.346771,-38.416097,-63.616672
"640",56.130366,-106.346771,20.593684,78.96288
"641",56.130366,-106.346771,22.396428,114.109497
"642",56.26392,9.501785,31.046051,34.851612
"643",58.595272,25.013607,20.593684,78.96288
"644",58.595272,25.013607,51.165691,10.451526
"645",58.595272,25.013607,55.169438,23.881275
"646",60.128161,18.643501,4.210484,101.975766
"647",60.128161,18.643501,20.593684,78.96288
"648",60.128161,18.643501,46.818188,8.227512
"649",61.52401,105.318756,22.396428,114.109497
"650",61.52401,105.318756,48.379433,31.16558
"651",61.52401,105.318756,58.595272,25.013607
"652",61.92411,25.748151,56.879635,24.603189
"653",64.963051,-19.020835,37.09024,-95.712891
"654",-40.900557,174.885971,40.463667,-3.74922
"655",-38.416097,-63.616672,9.748917,-83.753428
"656",-35.675147,-71.542969,-1.831239,-78.183406
"657",-35.675147,-71.542969,38.963745,35.243322
"658",-35.675147,-71.542969,60.472024,8.468946
"659",-35.675147,-71.542969,61.52401,105.318756
"660",-32.522779,-55.765835,-35.675147,-71.542969
"661",-30.559482,22.937506,-38.416097,-63.616672
"662",-30.559482,22.937506,-22.328474,24.684866
"663",-30.559482,22.937506,1.352083,103.819836
"664",-30.559482,22.937506,23.424076,53.847818
"665",-30.559482,22.937506,31.046051,34.851612
"666",-30.559482,22.937506,53.41291,-8.24389
"667",-25.274398,133.775136,-40.900557,174.885971
"668",-25.274398,133.775136,12.879721,121.774017
"669",-25.274398,133.775136,35.86166,104.195397
"670",-25.274398,133.775136,36.204824,138.252924
"671",-0.023559,37.906193,7.946527,-1.023194
"672",1.352083,103.819836,-30.559482,22.937506
"673",1.352083,103.819836,56.26392,9.501785
"674",1.352083,103.819836,61.92411,25.748151
"675",4.210484,101.975766,35.907757,127.766922
"676",7.873054,80.771797,56.130366,-106.346771
"677",7.946527,-1.023194,61.52401,105.318756
"678",9.081999,8.675277,7.946527,-1.023194
"679",9.081999,8.675277,46.227638,2.213749
"680",9.081999,8.675277,53.41291,-8.24389
"681",9.748917,-83.753428,37.09024,-95.712891
"682",12.565679,104.990963,15.870032,100.992541
"683",12.879721,121.774017,56.130366,-106.346771
"684",19.513469,-80.566956,51.165691,10.451526
"685",19.513469,-80.566956,56.130366,-106.346771
"686",20.593684,78.96288,46.818188,8.227512
"687",20.593684,78.96288,51.165691,10.451526
"688",20.593684,78.96288,53.41291,-8.24389
"689",22.396428,114.109497,4.210484,101.975766
"690",22.396428,114.109497,14.058324,108.277199
"691",22.396428,114.109497,15.870032,100.992541
"692",22.396428,114.109497,23.69781,120.960515
"693",22.396428,114.109497,40.463667,-3.74922
"694",22.396428,114.109497,60.128161,18.643501
"695",23.424076,53.847818,22.396428,114.109497
"696",23.424076,53.847818,31.791702,-7.09262
"697",23.424076,53.847818,49.817492,15.472962
"698",23.634501,-102.552784,-35.675147,-71.542969
"699",23.634501,-102.552784,31.046051,34.851612
"700",23.69781,120.960515,22.396428,114.109497
"701",23.69781,120.960515,46.227638,2.213749
"702",23.69781,120.960515,55.378051,-3.435973
"703",23.885942,45.079162,33.854721,35.862285
"704",23.885942,45.079162,60.472024,8.468946
"705",25.354826,51.183884,51.165691,10.451526
"706",26.820553,30.802498,33.854721,35.862285
"707",29.31166,47.481766,35.86166,104.195397
"708",30.375321,69.345116,-40.900557,174.885971
"709",30.375321,69.345116,30.375321,69.345116
"710",30.375321,69.345116,37.09024,-95.712891
"711",31.046051,34.851612,-14.235004,-51.92528
"712",31.046051,34.851612,41.87194,12.56738
"713",32.321384,-64.75737,26.820553,30.802498
"714",32.321384,-64.75737,61.52401,105.318756
"715",33.854721,35.862285,46.227638,2.213749
"716",35.126413,33.429859,31.046051,34.851612
"717",35.126413,33.429859,39.074208,21.824312
"718",35.86166,104.195397,-25.274398,133.775136
"719",35.86166,104.195397,46.818188,8.227512
"720",35.86166,104.195397,47.516231,14.550072
"721",35.86166,104.195397,60.128161,18.643501
"722",35.907757,127.766922,46.227638,2.213749
"723",35.907757,127.766922,61.92411,25.748151
"724",36.204824,138.252924,-14.235004,-51.92528
"725",36.204824,138.252924,40.463667,-3.74922
"726",36.204824,138.252924,46.818188,8.227512
"727",36.204824,138.252924,50.503887,4.469936
"728",36.204824,138.252924,52.132633,5.291266
"729",36.204824,138.252924,60.472024,8.468946
"730",37.09024,-95.712891,-1.831239,-78.183406
"731",37.09024,-95.712891,13.794185,-88.89653
"732",37.09024,-95.712891,18.109581,-77.297508
"733",37.09024,-95.712891,18.220833,-66.590149
"734",37.09024,-95.712891,23.684994,90.356331
"735",37.09024,-95.712891,36.137741,-5.345374
"736",37.09024,-95.712891,39.399872,-8.224454
"737",37.09024,-95.712891,44.016521,21.005859
"738",37.09024,-95.712891,51.919438,19.145136
"739",38.963745,35.243322,46.818188,8.227512
"740",38.963745,35.243322,53.41291,-8.24389
"741",38.963745,35.243322,61.52401,105.318756
"742",39.399872,-8.224454,-25.274398,133.775136
"743",40.069099,45.038189,40.069099,45.038189
"744",40.463667,-3.74922,56.26392,9.501785
"745",41.87194,12.56738,47.516231,14.550072
"746",41.87194,12.56738,51.165691,10.451526
"747",42.315407,43.356892,37.09024,-95.712891
"748",42.733883,25.48583,41.87194,12.56738
"749",42.733883,25.48583,50.503887,4.469936
"750",42.733883,25.48583,52.132633,5.291266
"751",46.151241,14.995463,55.378051,-3.435973
"752",46.227638,2.213749,1.352083,103.819836
"753",46.227638,2.213749,23.424076,53.847818
"754",46.227638,2.213749,23.634501,-102.552784
"755",46.227638,2.213749,39.399872,-8.224454
"756",46.818188,8.227512,-40.900557,174.885971
"757",46.818188,8.227512,-35.675147,-71.542969
"758",46.818188,8.227512,-0.789275,113.921327
"759",46.818188,8.227512,9.081999,8.675277
"760",46.818188,8.227512,23.424076,53.847818
"761",46.818188,8.227512,38.963745,35.243322
"762",46.818188,8.227512,49.815273,6.129583
"763",47.162494,19.503304,46.151241,14.995463
"764",47.162494,19.503304,51.165691,10.451526
"765",47.166,9.555373,37.09024,-95.712891
"766",47.516231,14.550072,1.352083,103.819836
"767",47.516231,14.550072,42.733883,25.48583
"768",47.516231,14.550072,49.817492,15.472962
"769",47.516231,14.550072,51.919438,19.145136
"770",47.516231,14.550072,58.595272,25.013607
"771",49.214439,-2.13125,37.09024,-95.712891
"772",49.214439,-2.13125,40.463667,-3.74922
"773",49.214439,-2.13125,51.165691,10.451526
"774",49.815273,6.129583,1.352083,103.819836
"775",49.815273,6.129583,35.86166,104.195397
"776",49.815273,6.129583,60.128161,18.643501
"777",49.817492,15.472962,-14.235004,-51.92528
"778",49.817492,15.472962,56.130366,-106.346771
"779",49.817492,15.472962,61.52401,105.318756
"780",50.503887,4.469936,31.046051,34.851612
"781",50.503887,4.469936,56.26392,9.501785
"782",51.165691,10.451526,18.08255,-63.05225
"783",51.165691,10.451526,39.399872,-8.224454
"784",51.165691,10.451526,42.733883,25.48583
"785",51.165691,10.451526,55.169438,23.881275
"786",51.919438,19.145136,47.516231,14.550072
"787",51.919438,19.145136,55.378051,-3.435973
"788",52.132633,5.291266,-38.416097,-63.616672
"789",52.132633,5.291266,-30.559482,22.937506
"790",52.132633,5.291266,-25.274398,133.775136
"791",52.132633,5.291266,-0.023559,37.906193
"792",52.132633,5.291266,22.396428,114.109497
"793",53.41291,-8.24389,-35.675147,-71.542969
"794",53.41291,-8.24389,40.463667,-3.74922
"795",53.41291,-8.24389,46.227638,2.213749
"796",53.41291,-8.24389,46.818188,8.227512
"797",53.41291,-8.24389,56.26392,9.501785
"798",55.169438,23.881275,37.09024,-95.712891
"799",55.378051,-3.435973,-0.023559,37.906193
"800",55.378051,-3.435973,7.946527,-1.023194
"801",55.378051,-3.435973,9.081999,8.675277
"802",55.378051,-3.435973,23.424076,53.847818
"803",55.378051,-3.435973,23.69781,120.960515
"804",55.378051,-3.435973,31.791702,-7.09262
"805",55.378051,-3.435973,35.126413,33.429859
"806",55.378051,-3.435973,45.1,15.2
"807",55.378051,-3.435973,47.162494,19.503304
"808",55.378051,-3.435973,49.815273,6.129583
"809",56.130366,-106.346771,40.463667,-3.74922
"810",56.130366,-106.346771,51.165691,10.451526
"811",56.130366,-106.346771,60.128161,18.643501
"812",56.26392,9.501785,44.016521,21.005859
"813",56.26392,9.501785,53.41291,-8.24389
"814",56.26392,9.501785,56.130366,-106.346771
"815",56.879635,24.603189,56.879635,24.603189
"816",58.595272,25.013607,-0.789275,113.921327
"817",58.595272,25.013607,22.396428,114.109497
"818",58.595272,25.013607,41.87194,12.56738
"819",58.595272,25.013607,46.227638,2.213749
"820",58.595272,25.013607,47.162494,19.503304
"821",58.595272,25.013607,48.379433,31.16558
"822",58.595272,25.013607,61.52401,105.318756
"823",60.128161,18.643501,-25.274398,133.775136
"824",60.128161,18.643501,-14.235004,-51.92528
"825",60.128161,18.643501,1.352083,103.819836
"826",60.128161,18.643501,40.463667,-3.74922
"827",60.128161,18.643501,53.41291,-8.24389
"828",60.472024,8.468946,56.130366,-106.346771
"829",60.472024,8.468946,56.26392,9.501785
"830",61.52401,105.318756,35.126413,33.429859
"831",61.52401,105.318756,40.463667,-3.74922
"832",61.52401,105.318756,46.818188,8.227512
"833",61.52401,105.318756,61.92411,25.748151
"834",61.92411,25.748151,-38.416097,-63.616672
"835",61.92411,25.748151,40.463667,-3.74922
"836",61.92411,25.748151,46.227638,2.213749
"837",61.92411,25.748151,46.818188,8.227512
"838",61.92411,25.748151,58.595272,25.013607
"839",61.92411,25.748151,64.963051,-19.020835
"840",-40.900557,174.885971,-25.274398,133.775136
"841",-40.900557,174.885971,15.870032,100.992541
"842",-40.900557,174.885971,60.472024,8.468946
"843",-38.416097,-63.616672,-9.189967,-75.015152
"844",-38.416097,-63.616672,-1.831239,-78.183406
"845",-38.416097,-63.616672,6.42375,-66.58973
"846",-38.416097,-63.616672,15.783471,-90.230759
"847",-38.416097,-63.616672,50.503887,4.469936
"848",-38.416097,-63.616672,52.132633,5.291266
"849",-35.675147,-71.542969,-0.023559,37.906193
"850",-35.675147,-71.542969,4.210484,101.975766
"851",-35.675147,-71.542969,9.748917,-83.753428
"852",-35.675147,-71.542969,13.794185,-88.89653
"853",-35.675147,-71.542969,22.396428,114.109497
"854",-35.675147,-71.542969,45.943161,24.96676
"855",-35.675147,-71.542969,46.151241,14.995463
"856",-35.675147,-71.542969,46.818188,8.227512
"857",-35.675147,-71.542969,47.516231,14.550072
"858",-35.675147,-71.542969,50.503887,4.469936
"859",-35.675147,-71.542969,51.919438,19.145136
"860",-35.675147,-71.542969,56.26392,9.501785
"861",-35.675147,-71.542969,61.92411,25.748151
"862",-32.522779,-55.765835,55.378051,-3.435973
"863",-30.559482,22.937506,-0.023559,37.906193
"864",-30.559482,22.937506,7.946527,-1.023194
"865",-30.559482,22.937506,35.86166,104.195397
"866",-30.559482,22.937506,45.1,15.2
"867",-30.559482,22.937506,46.818188,8.227512
"868",-25.274398,133.775136,15.870032,100.992541
"869",-25.274398,133.775136,20.593684,78.96288
"870",-25.274398,133.775136,22.396428,114.109497
"871",-25.274398,133.775136,35.907757,127.766922
"872",-25.274398,133.775136,46.227638,2.213749
"873",-25.274398,133.775136,47.516231,14.550072
"874",-25.274398,133.775136,51.165691,10.451526
"875",-25.274398,133.775136,53.41291,-8.24389
"876",-20.348404,57.552152,1.352083,103.819836
"877",-20.348404,57.552152,60.128161,18.643501
"878",-14.235004,-51.92528,-35.675147,-71.542969
"879",-14.235004,-51.92528,-25.274398,133.775136
"880",-14.235004,-51.92528,-9.189967,-75.015152
"881",-14.235004,-51.92528,4.570868,-74.297333
"882",-14.235004,-51.92528,10.691803,-61.222503
"883",-14.235004,-51.92528,31.046051,34.851612
"884",-14.235004,-51.92528,40.463667,-3.74922
"885",-14.235004,-51.92528,41.87194,12.56738
"886",-14.235004,-51.92528,46.227638,2.213749
"887",-14.235004,-51.92528,52.132633,5.291266
"888",-14.235004,-51.92528,56.130366,-106.346771
"889",-9.189967,-75.015152,40.463667,-3.74922
"890",-9.189967,-75.015152,52.132633,5.291266
"891",-6.369028,34.888822,35.86166,104.195397
"892",-0.789275,113.921327,4.210484,101.975766
"893",-0.789275,113.921327,36.204824,138.252924
"894",-0.023559,37.906193,-40.900557,174.885971
"895",-0.023559,37.906193,-22.328474,24.684866
"896",-0.023559,37.906193,-6.369028,34.888822
"897",-0.023559,37.906193,9.081999,8.675277
"898",-0.023559,37.906193,20.593684,78.96288
"899",-0.023559,37.906193,35.907757,127.766922
"900",-0.023559,37.906193,37.09024,-95.712891
"901",-0.023559,37.906193,55.378051,-3.435973
"902",1.352083,103.819836,-40.900557,174.885971
"903",1.352083,103.819836,-14.235004,-51.92528
"904",1.352083,103.819836,21.913965,95.956223
"905",1.352083,103.819836,23.424076,53.847818
"906",1.352083,103.819836,46.818188,8.227512
"907",1.352083,103.819836,51.165691,10.451526
"908",1.352083,103.819836,60.472024,8.468946
"909",1.352083,103.819836,64.963051,-19.020835
"910",4.210484,101.975766,-18.665695,35.529562
"911",4.210484,101.975766,35.86166,104.195397
"912",4.210484,101.975766,38.963745,35.243322
"913",4.210484,101.975766,50.503887,4.469936
"914",4.210484,101.975766,51.165691,10.451526
"915",4.210484,101.975766,56.130366,-106.346771
"916",4.570868,-74.297333,31.046051,34.851612
"917",6.42375,-66.58973,-14.235004,-51.92528
"918",6.42375,-66.58973,6.42375,-66.58973
"919",7.873054,80.771797,7.873054,80.771797
"920",7.946527,-1.023194,22.396428,114.109497
"921",7.946527,-1.023194,37.09024,-95.712891
"922",8.619543,0.824782,-20.348404,57.552152
"923",9.081999,8.675277,-25.274398,133.775136
"924",9.081999,8.675277,-20.348404,57.552152
"925",9.081999,8.675277,35.86166,104.195397
"926",9.081999,8.675277,47.516231,14.550072
"927",9.081999,8.675277,51.165691,10.451526
"928",10.691803,-61.222503,56.130366,-106.346771
"929",12.565679,104.990963,19.85627,102.495496
"930",12.565679,104.990963,37.09024,-95.712891
"931",12.879721,121.774017,-0.789275,113.921327
"932",12.879721,121.774017,22.396428,114.109497
"933",12.879721,121.774017,51.165691,10.451526
"934",14.058324,108.277199,22.396428,114.109497
"935",15.783471,-90.230759,15.783471,-90.230759
"936",15.870032,100.992541,4.210484,101.975766
"937",15.870032,100.992541,14.058324,108.277199
"938",15.870032,100.992541,23.69781,120.960515
"939",15.870032,100.992541,36.204824,138.252924
"940",17.9,-62.83333,17.9,-62.83333
"941",19.513469,-80.566956,20.593684,78.96288
"942",19.513469,-80.566956,35.86166,104.195397
"943",19.513469,-80.566956,41.87194,12.56738
"944",20.593684,78.96288,-25.274398,133.775136
"945",20.593684,78.96288,-0.789275,113.921327
"946",20.593684,78.96288,1.373333,32.290275
"947",20.593684,78.96288,18.109581,-77.297508
"948",20.593684,78.96288,19.513469,-80.566956
"949",20.593684,78.96288,23.424076,53.847818
"950",20.593684,78.96288,30.375321,69.345116
"951",20.593684,78.96288,35.86166,104.195397
"952",20.593684,78.96288,36.204824,138.252924
"953",20.593684,78.96288,46.227638,2.213749
"954",20.593684,78.96288,51.919438,19.145136
"955",21.913965,95.956223,-0.789275,113.921327
"956",22.396428,114.109497,-40.900557,174.885971
"957",22.396428,114.109497,-35.675147,-71.542969
"958",22.396428,114.109497,9.081999,8.675277
"959",22.396428,114.109497,12.879721,121.774017
"960",22.396428,114.109497,17.357822,-62.782998
"961",22.396428,114.109497,23.634501,-102.552784
"962",22.396428,114.109497,35.907757,127.766922
"963",22.396428,114.109497,46.818188,8.227512
"964",22.396428,114.109497,50.503887,4.469936
"965",22.396428,114.109497,53.41291,-8.24389
"966",22.396428,114.109497,56.26392,9.501785
"967",22.396428,114.109497,61.52401,105.318756
"968",23.424076,53.847818,-14.235004,-51.92528
"969",23.424076,53.847818,36.204824,138.252924
"970",23.424076,53.847818,38.963745,35.243322
"971",23.424076,53.847818,40.463667,-3.74922
"972",23.424076,53.847818,42.315407,43.356892
"973",23.424076,53.847818,51.165691,10.451526
"974",23.634501,-102.552784,-32.522779,-55.765835
"975",23.634501,-102.552784,-14.235004,-51.92528
"976",23.634501,-102.552784,46.818188,8.227512
"977",23.634501,-102.552784,56.130366,-106.346771
"978",23.684994,90.356331,23.684994,90.356331
"979",23.69781,120.960515,1.352083,103.819836
"980",23.69781,120.960515,19.513469,-80.566956
"981",23.69781,120.960515,31.046051,34.851612
"982",23.69781,120.960515,56.130366,-106.346771
"983",23.69781,120.960515,61.92411,25.748151
"984",23.885942,45.079162,-14.235004,-51.92528
"985",23.885942,45.079162,4.210484,101.975766
"986",23.885942,45.079162,23.424076,53.847818
"987",23.885942,45.079162,56.130366,-106.346771
"988",25.354826,51.183884,20.593684,78.96288
"989",25.354826,51.183884,31.046051,34.851612
"990",25.930414,50.637772,23.424076,53.847818
"991",25.930414,50.637772,30.585164,36.238414
"992",25.930414,50.637772,56.130366,-106.346771
"993",26.820553,30.802498,20.593684,78.96288
"994",26.820553,30.802498,23.424076,53.847818
"995",29.31166,47.481766,23.424076,53.847818
"996",29.31166,47.481766,51.165691,10.451526
"997",29.31166,47.481766,53.41291,-8.24389
"998",29.31166,47.481766,60.128161,18.643501
"999",29.31166,47.481766,61.92411,25.748151
"1000",30.375321,69.345116,-25.274398,133.775136
"1001",30.375321,69.345116,31.046051,34.851612
"1002",30.585164,36.238414,33.854721,35.862285
"1003",31.046051,34.851612,-0.789275,113.921327
"1004",31.046051,34.851612,20.593684,78.96288
"1005",31.046051,34.851612,36.137741,-5.345374
"1006",31.046051,34.851612,36.204824,138.252924
"1007",31.046051,34.851612,39.074208,21.824312
"1008",31.046051,34.851612,40.463667,-3.74922
"1009",31.046051,34.851612,49.815273,6.129583
"1010",31.046051,34.851612,51.919438,19.145136
"1011",31.046051,34.851612,53.41291,-8.24389
"1012",31.791702,-7.09262,37.09024,-95.712891
"1013",31.952162,35.233154,31.952162,35.233154
"1014",31.952162,35.233154,37.09024,-95.712891
"1015",32.321384,-64.75737,46.227638,2.213749
"1016",32.321384,-64.75737,56.130366,-106.346771
"1017",32.427908,53.688046,55.378051,-3.435973
"1018",33.854721,35.862285,20.593684,78.96288
"1019",33.854721,35.862285,22.396428,114.109497
"1020",33.854721,35.862285,23.885942,45.079162
"1021",33.854721,35.862285,26.820553,30.802498
"1022",33.854721,35.862285,30.585164,36.238414
"1023",33.854721,35.862285,55.378051,-3.435973
"1024",35.126413,33.429859,35.126413,33.429859
"1025",35.126413,33.429859,47.516231,14.550072
"1026",35.86166,104.195397,-35.675147,-71.542969
"1027",35.86166,104.195397,-30.559482,22.937506
"1028",35.86166,104.195397,12.262776,-61.604171
"1029",35.86166,104.195397,12.879721,121.774017
"1030",35.86166,104.195397,14.497401,-14.452362
"1031",35.86166,104.195397,35.126413,33.429859
"1032",35.86166,104.195397,41.87194,12.56738
"1033",35.86166,104.195397,56.26392,9.501785
"1034",35.86166,104.195397,58.595272,25.013607
"1035",35.907757,127.766922,-40.900557,174.885971
"1036",35.907757,127.766922,15.870032,100.992541
"1037",35.907757,127.766922,23.69781,120.960515
"1038",35.907757,127.766922,40.463667,-3.74922
"1039",35.907757,127.766922,46.818188,8.227512
"1040",35.907757,127.766922,51.165691,10.451526
"1041",35.907757,127.766922,53.41291,-8.24389
"1042",35.937496,14.375416,36.137741,-5.345374
"1043",36.204824,138.252924,8.537981,-80.782127
"1044",36.204824,138.252924,38.963745,35.243322
"1045",36.204824,138.252924,41.87194,12.56738
"1046",36.204824,138.252924,56.26392,9.501785
"1047",36.204824,138.252924,58.595272,25.013607
"1048",36.204824,138.252924,61.92411,25.748151
"1049",37.09024,-95.712891,-32.522779,-55.765835
"1050",37.09024,-95.712891,-23.442503,-58.443832
"1051",37.09024,-95.712891,-20.348404,57.552152
"1052",37.09024,-95.712891,-18.665695,35.529562
"1053",37.09024,-95.712891,1.373333,32.290275
"1054",37.09024,-95.712891,4.535277,114.727669
"1055",37.09024,-95.712891,6.42375,-66.58973
"1056",37.09024,-95.712891,7.369722,12.354722
"1057",37.09024,-95.712891,8.537981,-80.782127
"1058",37.09024,-95.712891,9.748917,-83.753428
"1059",37.09024,-95.712891,12.262776,-61.604171
"1060",37.09024,-95.712891,15.199999,-86.241905
"1061",37.09024,-95.712891,17.357822,-62.782998
"1062",37.09024,-95.712891,31.952162,35.233154
"1063",37.09024,-95.712891,33.854721,35.862285
"1064",37.09024,-95.712891,40.143105,47.576927
"1065",37.09024,-95.712891,42.315407,43.356892
"1066",37.09024,-95.712891,45.1,15.2
"1067",37.09024,-95.712891,48.019573,66.923684
"1068",37.09024,-95.712891,48.379433,31.16558
"1069",38.963745,35.243322,-38.416097,-63.616672
"1070",38.963745,35.243322,1.352083,103.819836
"1071",38.963745,35.243322,35.86166,104.195397
"1072",38.963745,35.243322,36.204824,138.252924
"1073",39.074208,21.824312,35.126413,33.429859
"1074",39.074208,21.824312,42.733883,25.48583
"1075",39.074208,21.824312,45.943161,24.96676
"1076",39.074208,21.824312,51.165691,10.451526
"1077",39.074208,21.824312,61.52401,105.318756
"1078",39.399872,-8.224454,-14.235004,-51.92528
"1079",39.399872,-8.224454,4.210484,101.975766
"1080",39.399872,-8.224454,46.818188,8.227512
"1081",39.399872,-8.224454,50.503887,4.469936
"1082",39.399872,-8.224454,52.132633,5.291266
"1083",40.143105,47.576927,37.09024,-95.712891
"1084",40.143105,47.576927,40.143105,47.576927
"1085",40.339852,127.510093,4.210484,101.975766
"1086",40.339852,127.510093,35.907757,127.766922
"1087",40.463667,-3.74922,-25.274398,133.775136
"1088",40.463667,-3.74922,15.783471,-90.230759
"1089",40.463667,-3.74922,33.886917,9.537499
"1090",40.463667,-3.74922,35.86166,104.195397
"1091",40.463667,-3.74922,36.137741,-5.345374
"1092",40.463667,-3.74922,39.399872,-8.224454
"1093",40.463667,-3.74922,50.503887,4.469936
"1094",40.463667,-3.74922,56.879635,24.603189
"1095",41.87194,12.56738,20.593684,78.96288
"1096",41.87194,12.56738,46.227638,2.213749
"1097",41.87194,12.56738,49.817492,15.472962
"1098",41.87194,12.56738,52.132633,5.291266
"1099",42.733883,25.48583,-38.416097,-63.616672
"1100",42.733883,25.48583,39.074208,21.824312
"1101",42.733883,25.48583,41.608635,21.745275
"1102",42.733883,25.48583,46.818188,8.227512
"1103",42.733883,25.48583,51.165691,10.451526
"1104",45.943161,24.96676,40.463667,-3.74922
"1105",45.943161,24.96676,46.818188,8.227512
"1106",46.227638,2.213749,-40.900557,174.885971
"1107",46.227638,2.213749,-38.416097,-63.616672
"1108",46.227638,2.213749,35.907757,127.766922
"1109",46.227638,2.213749,35.937496,14.375416
"1110",46.227638,2.213749,40.069099,45.038189
"1111",46.227638,2.213749,45.943161,24.96676
"1112",46.227638,2.213749,46.151241,14.995463
"1113",46.227638,2.213749,49.815273,6.129583
"1114",46.227638,2.213749,51.919438,19.145136
"1115",46.227638,2.213749,55.169438,23.881275
"1116",46.227638,2.213749,58.595272,25.013607
"1117",46.227638,2.213749,60.472024,8.468946
"1118",46.818188,8.227512,-14.235004,-51.92528
"1119",46.818188,8.227512,22.396428,114.109497
"1120",46.818188,8.227512,23.634501,-102.552784
"1121",46.818188,8.227512,35.86166,104.195397
"1122",46.818188,8.227512,35.907757,127.766922
"1123",46.818188,8.227512,40.069099,45.038189
"1124",46.818188,8.227512,42.733883,25.48583
"1125",46.818188,8.227512,60.472024,8.468946
"1126",46.818188,8.227512,64.963051,-19.020835
"1127",47.162494,19.503304,45.1,15.2
"1128",47.162494,19.503304,50.503887,4.469936
"1129",47.162494,19.503304,58.595272,25.013607
"1130",47.516231,14.550072,47.162494,19.503304
"1131",47.516231,14.550072,47.166,9.555373
"1132",47.516231,14.550072,48.669026,19.699024
"1133",47.516231,14.550072,52.132633,5.291266
"1134",47.516231,14.550072,56.26392,9.501785
"1135",47.516231,14.550072,61.92411,25.748151
"1136",48.379433,31.16558,-25.274398,133.775136
"1137",48.379433,31.16558,35.86166,104.195397
"1138",48.379433,31.16558,51.165691,10.451526
"1139",48.379433,31.16558,58.595272,25.013607
"1140",49.214439,-2.13125,46.227638,2.213749
"1141",49.815273,6.129583,-30.559482,22.937506
"1142",49.815273,6.129583,20.593684,78.96288
"1143",49.815273,6.129583,39.399872,-8.224454
"1144",49.815273,6.129583,56.879635,24.603189
"1145",49.817492,15.472962,43.750298,7.412841
"1146",49.817492,15.472962,44.016521,21.005859
"1147",49.817492,15.472962,45.1,15.2
"1148",49.817492,15.472962,46.227638,2.213749
"1149",49.817492,15.472962,47.162494,19.503304
"1150",49.817492,15.472962,51.165691,10.451526
"1151",50.503887,4.469936,-25.274398,133.775136
"1152",50.503887,4.469936,14.058324,108.277199
"1153",50.503887,4.469936,42.315407,43.356892
"1154",50.503887,4.469936,49.815273,6.129583
"1155",50.503887,4.469936,49.817492,15.472962
"1156",50.503887,4.469936,51.919438,19.145136
"1157",50.503887,4.469936,56.130366,-106.346771
"1158",50.503887,4.469936,60.472024,8.468946
"1159",50.503887,4.469936,61.92411,25.748151
"1160",51.165691,10.451526,-38.416097,-63.616672
"1161",51.165691,10.451526,-0.023559,37.906193
"1162",51.165691,10.451526,7.873054,80.771797
"1163",51.165691,10.451526,8.619543,0.824782
